"CITATIONS","TECTONIC SETTING","LOCATION","LOCATION COMMENT","LATITUDE MIN","LATITUDE MAX","LONGITUDE MIN","LONGITUDE MAX","LAND OR SEA","ELEVATION MIN","ELEVATION MAX","SAMPLE NAME","ROCK NAME","MIN. AGE (YRS.)","MAX. AGE (YRS.)","GEOL.","AGE","ERUPTION DAY","ERUPTION MONTH","ERUPTION YEAR","ROCK TEXTURE","ROCK TYPE","DRILL DEPTH MIN","DRILL DEPTHAX","ALTERATION","MINERAL","MATERIAL","SIO2(WT%)","TIO2(WT%)","B2O3(WT%)","AL2O3(WT%)","CR2O3(WT%)","FE2O3(WT%)","FEO(WT%)","FEOT(WT%)","CAO(WT%)","MGO(WT%)","MNO(WT%)","NIO(WT%)","K2O(WT%)","NA2O(WT%)","P2O5(WT%)","H2O(WT%)","H2OP(WT%)","H2OM(WT%)","H2OT(WT%)","CO2(WT%)","CO1(WT%)","F(WT%)","CL(WT%)","CL2(WT%)","OH(WT%)","CH4(WT%)","SO2(WT%)","SO3(WT%)","SO4(WT%)","S(WT%)","LOI(WT%)","VOLATILES(WT%)","O(WT%)","OTHERS(WT%)","HE(CCM/G)","HE(CCMSTP/G)","HE3(CCMSTP/G)","HE3(AT/G)","HE4(CCM/G)","HE4(CCMSTP/G)","HE4(AT/G)","HE4(MOLE/G)","HE4(NCC/G)","HE(NCC/G)","LI(PPM)","BE(PPM)","B(PPM)","C(PPM)","CO2(PPM)","F(PPM)","NA(PPM)","MG(PPM)","AL(PPM)","P(PPM)","S(PPM)","CL(PPM)","K(PPM)","CA(PPM)","SC(PPM)","TI(PPM)","V(PPM)","CR(PPM)","MN(PPM)","FE(PPM)","CO(PPM)","NI(PPM)","CU(PPM)","ZN(PPM)","GA(PPM)","GE(PPM)","AS(PPM)","SE(PPM)","BR(PPM)","RB(PPM)","SR(PPM)","Y(PPM)","ZR(PPM)","NB(PPM)","MO(PPM)","RU(PPM)","RH(PPM)","PD(PPM)","AG(PPM)","CD(PPM)","IN(PPM)","SN(PPM)","SB(PPM)","TE(PPM)","I(PPM)","CS(PPM)","BA(PPM)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","HF(PPM)","TA(PPM)","W(PPM)","RE(PPM)","OS(PPM)","IR(PPM)","PT(PPM)","AU(PPM)","HG(PPM)","TL(PPM)","PB(PPM)","BI(PPM)","TH(PPM)","U(PPM)","ND143_ND144","ND143_ND144_INI","EPSILON_ND","SR87_SR86","SR87_SR86_INI","PB206_PB204","PB206_PB204_INI","PB207_PB204","PB207_PB204_INI","PB208_PB204","PB208_PB204_INI","OS184_OS188","OS186_OS188","OS187_OS186","OS187_OS188","RE187_OS186","RE187_OS188","HF176_HF177","HE3_HE4","HE3_HE4(R/R(A))","HE4_HE3","HE4_HE3(R/R(A))","K40_AR40","AR40_K40","UNIQUE_ID",
"[20174]","INTRAPLATE VOLCANICS","ANATOLIA-IRAN BELT / TURKEY / PONTIDES","ORDU AREA, EASTERN PONTIDES","41","41","37","37","SAE","","","s_R4 [20174]","RHYODACITE [20174]","","","UPPER [20174]","CRETACEOUS [20174]","","","","","VOL","","","","","WR [20174] ","75.3","0.1","","13.55","","","","0.69","0.08","0.95","0.03","","4.17","0.01","0.04","","","","","","","","","","","","","","","","3.88","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23","0","","","1.4","5","","34","12.1","","","","","88.3","26.7","13.8","105","9.6","","","","","","","","","","","","3.04","100.5","29.8","54.6","5.54","17.8","3.02","0.45","2.8","0.42","2.34","0.52","1.71","0.29","1.98","0.33","3.5","0.9","4","","","","","","","0","9","","25.9","4.29","","","","","","","","","","","","","","","","","","","","","","","","","1026416",
"[20174]","INTRAPLATE VOLCANICS","ANATOLIA-IRAN BELT / TURKEY / PONTIDES","ORDU AREA, EASTERN PONTIDES","41","41","37","37","SAE","","","s_R5 [20174]","RHYODACITE [20174]","","","UPPER [20174]","CRETACEOUS [20174]","","","","","VOL","","","","","WR [20174] ","79.5","0.1","","12.65","","","","0.7","0.08","0.66","0","","3.17","0","0.02","","","","","","","","","","","","","","","","3.98","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7","0","","","1.5","0","","22","10.7","","","","","66.5","22.3","12","93","7.9","","","","","","","","","","","","2.3","27.2","26.5","43.9","4.59","14.4","2.33","0.37","2.08","0.32","1.88","0.43","1.5","0.25","1.81","0.3","3","0.8","3","","","","","","","0","5","","23","2.55","","","","","","","","","","","","","","","","","","","","","","","","","1026417",
"[20174]","INTRAPLATE VOLCANICS","ANATOLIA-IRAN BELT / TURKEY / PONTIDES","ORDU AREA, EASTERN PONTIDES","41","41","37","37","SAE","","","s_R7 [20174]","RHYODACITE [20174]","","","UPPER [20174]","CRETACEOUS [20174]","","","","","VOL","","","","","WR [20174] ","79.6","0.1","","12","","","","0.6","0.11","0.77","0","","2.94","0","0.02","","","","","","","","","","","","","","","","3.79","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","0","","","0.9","0","","20","10.2","","","","","62.6","37","11.6","97","8.2","","","","","","","","","","","","1.84","33.2","32.7","56.3","5.86","18.4","2.61","0.39","2.38","0.32","1.8","0.42","1.42","0.23","1.68","0.27","3.1","0.8","3","","","","","","","0","5","","23.3","2.41","","","","","","","","","","","","","","","","","","","","","","","","","1026419",
"[20174]","INTRAPLATE VOLCANICS","ANATOLIA-IRAN BELT / TURKEY / PONTIDES","ORDU AREA, EASTERN PONTIDES","41","41","37","37","SAE","","","s_R16 [20174]","RHYODACITE [20174]","","","UPPER [20174]","CRETACEOUS [20174]","","","","","VOL","","","","","WR [20174] ","69.6","0.29","","15.35","","","","1.84","0.19","0.42","0.13","","3.48","3","0.12","","","","","","","","","","","","","","","","3.24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49","0","","","3.7","0","","87","14","","","","","157","144","18.9","138","9.7","","","","","","","","","","","","5.21","178.5","32.4","57.4","6.82","24.2","4.27","1","4.1","0.6","3.13","0.68","2.05","0.32","2.22","0.36","3.8","0.8","4","","","","","","","0.9","14","","19.25","2.34","","","","","","","","","","","","","","","","","","","","","","","","","1026426",
"[3744]","CONVERGENT MARGIN","SUNDA ARC / SUNDA ARC / BALI / BATUR","KINTAMANI","-8.24","-8.24","115.37","115.37","SAE","","1717","s_1 [3744]","RHYODACITE [3744]","","","","","","","","","VOL","","","","","WR [3744] ","65.35","0.11","","16.35","","0.44","2.54","","3.23","1.46","0.15","","2.72","5.46","0.23","","0.63","0.35","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","103433",
"[3744]","CONVERGENT MARGIN","SUNDA ARC / SUNDA ARC / BALI / BATUR","KINTAMANI","-8.24","-8.24","115.37","115.37","SAE","","1717","s_2 [3744]","RHYODACITE [3744]","","","","","","","","","VOL","","","","","WR [3744] ","64.45","0.11","","16.78","","1.73","2.05","","3.15","1.41","0.14","","3.15","4.74","0.3","","2.4","0.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","103434",
"[3744]","CONVERGENT MARGIN","SUNDA ARC / SUNDA ARC / BALI / BATUR","KINTAMANI","-8.24","-8.24","115.37","115.37","SAE","","1717","s_3 [3744]","RHYODACITE [3744]","","","","","","","","","VOL","","","","","WR [3744] ","67.7","0.08","","15.6","","3.72","2.13","","2.98","2.24","0.24","","2.79","5.02","0.2","","1.63","0.07","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","103435",
"[4223]","CONVERGENT MARGIN","ANDEAN ARC / CENTRAL ANDEAN VOLCANIC ZONE / ARGENTINA / CERRO TUZGLE / CALAMA OLACAPATO TORO VOLCANIC BELT","IGNIMBRITE COMPLEX","-24","-24","-66.5","-66.5","SAE","","","s_T74 [4223]","RHYODACITE [4223]","","","","QUATERNARY [4223]","","","","","VOL","","","","","WR [4223] ","69.52","0.61","","15.43","","","","2.77","3","1.09","0.1","","4.44","3.03","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.7","","","6","","","2.7","","","","","","","","","","328","","","","","","","","","","","","","","","33","491","47.7","97.7","","42.1","7.26","1.09","","0.625","","","","","1.39","0.139","4.4","3.4","","","","","","","","","","","21.4","15.2","","","","","","","","","","","","","","","","","","","","","","","","","103455",
"[4223]","CONVERGENT MARGIN","ANDEAN ARC / CENTRAL ANDEAN VOLCANIC ZONE / ARGENTINA / CERRO TUZGLE / CALAMA OLACAPATO TORO VOLCANIC BELT","IGNIMBRITE COMPLEX","-24","-24","-66.5","-66.5","SAE","","","s_T95 [4223]","RHYODACITE [4223]","","","","QUATERNARY [4223]","","","","","VOL","","","","","WR [4223] ","69.11","0.6","","15.85","","","","2.45","3.06","1.05","0.12","","4.49","3.21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.9","","","9","","","","","","","","","","","","","325","","","","","","","","","","","","","","","31","428","43.9","92.1","","34","6.84","1.1","","0.615","","","","","1.56","0.177","4.8","3.3","","","","","","","","","","","20.2","13.2","0.51225","","","0.709691","","","","","","","","","","","","","","","","","","","","","103456",
"[4223]","CONVERGENT MARGIN","ANDEAN ARC / CENTRAL ANDEAN VOLCANIC ZONE / ARGENTINA / CERRO TUZGLE / CALAMA OLACAPATO TORO VOLCANIC BELT","IGNIMBRITE COMPLEX","-24","-24","-66.5","-66.5","SAE","","","s_T91 [4223]","RHYODACITE [4223]","","","","QUATERNARY [4223]","","","","","VOL","","","","","WR [4223] ","70.68","0.56","","14.92","","","","2.44","2.67","1.07","0.08","","4.31","3.03","0.24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","","","9","","","3.7","6","","","","","","","","263","343","","178","29","","","","","","","","","","","","34","400","41.8","86.8","","36.2","7.28","1.07","","0.647","","","","","1.57","0.177","4.7","3.3","","","","","","","","","","","22.1","11.8","","","","","","","","","","","","","","","","","","","","","","","","","103457",
"[20234]","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - PROTEROZOIC / SIBERIA_PROTEROZOIC / MONGOL-OKHOTSK BELT / UNERIKAN COMPLEX","","52.7","53","132.8","133.3","SAE","","","s_B-28 [20234]","RHYODACITE [20234]","","","","MESOZOIC [20234]","","","","","VOL","","","","","WR [20234] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","140","196","","","","","","","","","","","","","","","","","","","","25","4.9","","","","","","","","","","","","","","","","","","","","","","","","0.512379","","","0.710937","","","","","","","","","","","","","","","","","","","","","1034797",
"[20161]","CONVERGENT MARGIN","ANDEAN ARC / CENTRAL ANDEAN VOLCANIC ZONE / ARGENTINA / CERRO GALAN","NORTH DOME, NW ARGENTINA","-25.8917","-25.8917","-66.9618","-66.9618","SAE","","","s_CG11ND [20161]","RHYODACITE [20161]","","","","","","","","","VOL","","","M","","WR [20161] ","68.54","0.66","","15.38","","","","3.23","2.78","1.27","0.05","","4.39","3.45","0.25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.711606","","","","","","","","","","","","","","","","","","","","","1035980",
"[20161]","CONVERGENT MARGIN","ANDEAN ARC / CENTRAL ANDEAN VOLCANIC ZONE / ARGENTINA / CERRO GALAN","EAGLE ROCK, NW ARGENTINA","-25.8396","-25.8396","-66.9215","-66.9215","SAE","","","s_CG11ER [20161]","RHYODACITE [20161]","","","","","","","","","VOL","","","M","","WR [20161] ","69.24","0.56","","15.66","","","","2.83","2.5","1.06","0.05","","4.65","3.25","0.21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.711606","","","","","","","","","","","","","","","","","","","","","1035981",
"[20161]","CONVERGENT MARGIN","ANDEAN ARC / CENTRAL ANDEAN VOLCANIC ZONE / ARGENTINA / CERRO GALAN","FAN, NW ARGENTINA","-25.8574","-25.8574","-66.9222","-66.9222","SAE","","","s_CG11FAN [20161]","RHYODACITE [20161]","","","","","","","","","VOL","","","M","","WR [20161] ","69.6","0.56","","15.2","","","","2.8","2.6","1.17","0.04","","4.6","3.2","0.18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.711606","","","","","","","","","","","","","","","","","","","","","1035982",
"[20161]","CONVERGENT MARGIN","ANDEAN ARC / CENTRAL ANDEAN VOLCANIC ZONE / ARGENTINA / CERRO GALAN","DOME 2, NW ARGENTINA","-25.818","-25.818","-66.835","-66.835","SAE","","","s_CG11D2 [20161]","RHYODACITE [20161]","","","","","","","","","VOL","","","F","","WR [20161] ","70.54","0.56","","15.21","","","","2.38","2.39","0.6","0.03","","4.68","3.41","0.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.711606","","","","","","","","","","","","","","","","","","","","","1035983",
"[6292][6269]","CONVERGENT MARGIN","KURILE ARC / KURILE ARC / HOKKAIDO / BIEI FLOW","PYROCLASTIC FLOW DEPOSITS","43","44","142","143.5","SAE","","","s_8037 [6292]","RHYOLITE [6292] / RHYODACITE [6269]","","","","NEOGENE [6292]","","","","","VOL","","","","","WR [6292] ","70.82","0.3","","15.05","","1.04","0.67","","1.96","0.09","0.05","","2.45","3.34","0.06","","2.98","0.63","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83","189","","","","","","","","","","","","","","","","899","","44.8","","21.3","3.91","0.96","","","2.89","","1.69","","1.98","0.27","","","","","","","","","","","","","","","","","","0.70366","","","","","","","","","","","","","","","","","","","","","103727",
"[6292]","CONVERGENT MARGIN","KURILE ARC / KURILE ARC / HOKKAIDO / BIEI FLOW","PYROCLASTIC FLOW DEPOSITS","43","44","142","143.5","SAE","","","s_794334 [6292]","RHYOLITE [6292]","","","","NEOGENE [6292]","","","","","VOL","","","","","WR [6292] ","74.86","0.29","","13.88","","1.3","0.51","","1.86","0.13","0.05","","2.53","3.5","0.04","","1.28","0.31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71","191","","","","","","","","","","","","","","","","857","","42.9","","15.3","3.03","0.81","2.46","","2.31","","1.29","","1.54","0.21","","","","","","","","","","","","","","","","","","0.70388","","","","","","","","","","","","","","","","","","","","","103729",
