"CITATIONS","TECTONIC SETTING","LOCATION","LOCATION COMMENT","LATITUDE MIN","LATITUDE MAX","LONGITUDE MIN","LONGITUDE MAX","LAND OR SEA","ELEVATION MIN","ELEVATION MAX","SAMPLE NAME","ROCK NAME","MIN. AGE (YRS.)","MAX. AGE (YRS.)","GEOL.","AGE","ERUPTION DAY","ERUPTION MONTH","ERUPTION YEAR","ROCK TEXTURE","ROCK TYPE","DRILL DEPTH MIN","DRILL DEPTHAX","ALTERATION","MINERAL","MATERIAL","SIO2(WT%)","TIO2(WT%)","B2O3(WT%)","AL2O3(WT%)","CR2O3(WT%)","FE2O3(WT%)","FEO(WT%)","FEOT(WT%)","CAO(WT%)","MGO(WT%)","MNO(WT%)","NIO(WT%)","K2O(WT%)","NA2O(WT%)","P2O5(WT%)","H2O(WT%)","H2OP(WT%)","H2OM(WT%)","H2OT(WT%)","CO2(WT%)","CO1(WT%)","F(WT%)","CL(WT%)","CL2(WT%)","OH(WT%)","CH4(WT%)","SO2(WT%)","SO3(WT%)","SO4(WT%)","S(WT%)","LOI(WT%)","VOLATILES(WT%)","O(WT%)","OTHERS(WT%)","HE(CCM/G)","HE(CCMSTP/G)","HE3(CCMSTP/G)","HE3(AT/G)","HE4(CCM/G)","HE4(CCMSTP/G)","HE4(AT/G)","HE4(MOLE/G)","HE4(NCC/G)","HE(NCC/G)","LI(PPM)","BE(PPM)","B(PPM)","C(PPM)","CO2(PPM)","F(PPM)","NA(PPM)","MG(PPM)","AL(PPM)","P(PPM)","S(PPM)","CL(PPM)","K(PPM)","CA(PPM)","SC(PPM)","TI(PPM)","V(PPM)","CR(PPM)","MN(PPM)","FE(PPM)","CO(PPM)","NI(PPM)","CU(PPM)","ZN(PPM)","GA(PPM)","GE(PPM)","AS(PPM)","SE(PPM)","BR(PPM)","RB(PPM)","SR(PPM)","Y(PPM)","ZR(PPM)","NB(PPM)","MO(PPM)","RU(PPM)","RH(PPM)","PD(PPM)","AG(PPM)","CD(PPM)","IN(PPM)","SN(PPM)","SB(PPM)","TE(PPM)","I(PPM)","CS(PPM)","BA(PPM)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","HF(PPM)","TA(PPM)","W(PPM)","RE(PPM)","OS(PPM)","IR(PPM)","PT(PPM)","AU(PPM)","HG(PPM)","TL(PPM)","PB(PPM)","BI(PPM)","TH(PPM)","U(PPM)","ND143_ND144","ND143_ND144_INI","EPSILON_ND","SR87_SR86","SR87_SR86_INI","PB206_PB204","PB206_PB204_INI","PB207_PB204","PB207_PB204_INI","PB208_PB204","PB208_PB204_INI","OS184_OS188","OS186_OS188","OS187_OS186","OS187_OS188","RE187_OS186","RE187_OS188","HF176_HF177","HE3_HE4","HE3_HE4(R/R(A))","HE4_HE3","HE4_HE3(R/R(A))","K40_AR40","AR40_K40","UNIQUE_ID",
"[17262]","RIFT VOLCANICS","EAST AFRICAN RIFT / ETHIOPIAN RIFT / TURKANA DEPRESSION","MEGA, YABELLO REGION (SEDAMO REGION)","4.05","4.05","38.3","38.3","SAE","","","s_MA65 [17262]","HARZBURGITE, XENOLITH [17262]","","","","","","","","","PER","","","","","WR [17262] ","42.63","0.03","","0.82","","","","8.07","0.38","46.88","0.11","","0","0.1","0.01","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","12","","20","983","","","119","2310","","","","","","","","","3","0.35","2.24","0.82","","","","","","","","","","","","","","0.28","0.58","0.07","0.25","0.05","0.01","0.05","0.01","0.03","0.01","0.02","0","0.02","0","0.04","","","","","","","","","","","","0.04","0.02","","","","","","","","","","","","","","","","","","","","","","","","","1132993",
"[17262]","RIFT VOLCANICS","EAST AFRICAN RIFT / ETHIOPIAN RIFT / TURKANA DEPRESSION","MEGA, YABELLO REGION (SEDAMO REGION)","4.05","4.05","38.3","38.3","SAE","","","s_MA24 [17262]","HARZBURGITE, XENOLITH [17262]","","","","","","","","","PER","","","","HE3_HE4(R/R(A)) from OLIVINE [17262]","MIN [17262] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.1","","","","","1133113",
"[17262]","RIFT VOLCANICS","EAST AFRICAN RIFT / ETHIOPIAN RIFT / TURKANA DEPRESSION","MEGA, YABELLO REGION (SEDAMO REGION)","4.05","4.05","38.3","38.3","SAE","","","s_MA26 [17262]","HARZBURGITE, XENOLITH [17262]","","","","","","","","","PER","","","","HE3_HE4(R/R(A)) from OLIVINE [17262]","MIN [17262] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.4","","","","","1133114",
"[915]","OCEAN ISLAND","CANARY ISLANDS / LA PALMA / SAN ANTONIO","","28.53","28.53","-17.8","-17.8","SAE","","","s_PAT2-29 [915]","HARZBURGITE, SPINEL, XENOLITH [915]","","","","","","","","","PER","","","","","WR [915] ","42.95","0.01","","0.41","","","","8.05","0.54","46.04","0.14","","0.04","0.2","0.01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2530","","","42","","","291","","7","60","26","1650","","","137","2540","2","27","","","0.06","","","2.36","7.2","0.11","1","3.65","","","","","","","","","0.01","","","0.04","6.6","0.2","0.32","0.02","0.07","0.01","0.01","0.02","0.002","0.013","0.003","0.098","0.002","0.017","0.004","0.02","","","","","","","","","","","","0.04","","","","","","","","","","","","","","","","","","","","","","","","","","11332",
"[915][7204]","OCEAN ISLAND","CANARY ISLANDS / LA PALMA / SAN ANTONIO","","28.53","28.53","-17.8","-17.8","SAE","","","s_PAT2-31 [915]","HARZBURGITE, SPINEL, XENOLITH [915]","","","","","","","","","PER","","","","","WR [915] ","43.66","0.01","","0.53","","","","7.85","0.59","45.18","0.14","","0.04","0.11","0.01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2430","","","29","","","245","","8.3","66","30","2070","","","136","2330","50","28.9","","","0.04","","","1.16","7","0.3","1.12","7","","","","","","","","","0.02","","","0.03","5.7","0.21","0.4","0.043","0.145","0.037","0.007","0.005","0.031","0.026","0.006","0.022","0.005","0.039","0.007","0.03","","","","","","","","","","","","0.07","","","","","","","","","","","","","","","","","","","","","","","","","","11333",
"[915]","OCEAN ISLAND","CANARY ISLANDS / LA PALMA / SAN ANTONIO","","28.53","28.53","-17.8","-17.8","SAE","","","s_PAT2-86 [915]","HARZBURGITE, SPINEL, XENOLITH [915]","","","","","","","","","PER","","","","","WR [915] ","42.9","0.01","","0.63","","","","8.85","0.91","44.78","0.14","","0.07","0.16","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3080","","","9","","","1050","","10.3","6","","3750","","","112","2340","","53","","","0.27","","","1.2","12.2","0.63","","0.1","","","","","","","","","0.03","","","","8","0.26","","","","0.03","","","0.006","","","","","0.09","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11341",
"[915]","OCEAN ISLAND","CANARY ISLANDS / LA PALMA / SAN ANTONIO","","28.53","28.53","-17.8","-17.8","SAE","","","s_PAT2-37 [915]","HARZBURGITE, SPINEL, XENOLITH [915]","","","","","","","","","PER","","","","","WR [915] ","41.3","0.02","","0.34","","","","9.11","0.54","47.02","0.15","","0.05","0.12","0.01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2470","","","37","","","341","","5.8","50","22","2680","","","147","2450","13","28","","","0.03","","","1.59","15","0.3","0.8","3.85","","","","","","","","","0","","","0.02","4","0.84","1.27","0.09","0.22","0.03","0.01","0.04","0.005","0.032","0.008","0.025","0.004","0.039","0.007","0.07","","","","","","","","","","","","0.06","","","","","","","","","","","","","","","","","","","","","","","","","","11344",
"[915]","OCEAN ISLAND","CANARY ISLANDS / LA PALMA / SAN ANTONIO","","28.53","28.53","-17.8","-17.8","SAE","","","s_PAT2-41 [915]","HARZBURGITE, SPINEL, XENOLITH [915]","","","","","","","","","PER","","","","","WR [915] ","39.64","0.03","","0.7","","","","9.5","0.27","47.53","0.16","","0.02","0.1","0.01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2230","","","54","","","74","","4","40","37","6430","","","159","2150","14","40","","","0.05","","","0.54","11","0.25","1.3","5.2","","","","","","","","","0","","","0.02","3.7","1.01","1.73","0.15","0.41","0.06","0.02","0.09","0.007","0.038","0.007","0.021","0.004","0.031","0.006","0.06","","","","","","","","","","","","0.07","","","","","","","","","","","","","","","","","","","","","","","","","","11346",
"[915]","OCEAN ISLAND","CANARY ISLANDS / LA PALMA / SAN ANTONIO","","28.53","28.53","-17.8","-17.8","SAE","","","s_PAT2-56 [915]","HARZBURGITE, SPINEL, XENOLITH [915]","","","","","","","","","PER","","","","","WR [915] ","42.12","0.02","","0.51","","","","8.45","0.71","46.14","0.14","","0.07","0.16","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3180","","","26","","","763","","8.9","90","","3410","","","120","2640","","54","","","0.45","","","1.04","18.3","1.59","","0.6","","","","","","","","","0.05","","","","12","0.78","","","","0.13","","","0.009","","","","","0.09","","","0.03","","","","","","","","","","","0.14","","","","","","","","","","","","","","","","","","","","","","","","","","11347",
"[915]","OCEAN ISLAND","CANARY ISLANDS / LA PALMA / SAN ANTONIO","","28.53","28.53","-17.8","-17.8","SAE","","","s_PAT2-70 [915]","HARZBURGITE, SPINEL, XENOLITH [915]","","","","","","","","","PER","","","","","WR [915] ","42.06","0.03","","0.53","","","","8.77","1.41","45.46","0.16","","0.13","0.29","0.02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3700","","","44","","","1190","","8.9","138","32","2860","","","118","2610","5","41","","","0.48","","","5.01","44.6","2","7.7","3.4","","","","","","","","","0.05","","","0.1","41","4.4","8.49","0.92","2.98","0.47","0.14","0.49","0.056","0.298","0.054","0.143","0.023","0.146","0.021","0.16","0.09","","","","","","","","","","","0.44","0.12","","","","","","","","","","","","","","","","","","","","","","","","","11348",
"[915][12008]","OCEAN ISLAND","CANARY ISLANDS / LA PALMA / SAN ANTONIO","","28.53","28.53","-17.8","-17.8","SAE","","","s_PAT2-75 [915]","HARZBURGITE, SPINEL, XENOLITH [915]","","","","","","","","","PER","","","","","WR [915] ","43.38","0.01","","0.57","","","","8.17","0.69","45.2","0.14","","0.06","0.13","0.01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2750","","","17","","","580","","8.2","6","39","3170","","","116","2470","77","34","","","0.3","","","2.07","10.5","0.29","0.5","0.14","","","","","","","","","0.02","","","0.3","8","0.42","0.73","0.06","0.17","0.03","0.01","0.03","0.005","0.031","0.008","0.025","0.004","0.036","0.007","0.1","","","0.000002","0.003631","","","","","","","","0.14","0.03","","","","","","","","","","","","","","","0.12652","","0.002","","","","","","","","11350",
"[915]","OCEAN ISLAND","CANARY ISLANDS / LA PALMA / SAN ANTONIO","","28.53","28.53","-17.8","-17.8","SAE","","","s_PAT2-85 [915]","HARZBURGITE, SPINEL, XENOLITH [915]","","","","","","","","","PER","","","","","WR [915] ","43.34","0.02","","0.47","","","","7.99","0.52","45.51","0.14","","0.16","0.22","0.02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3280","","","31","","","1330","","7.6","4","33","3130","","","115","2500","70","32","","","0.31","","","6.85","22.3","1.09","2.4","2.34","","","","","","","","","0.03","","","0.11","13","1.25","2.25","0.24","0.83","0.16","0.05","0.17","0.024","0.136","0.028","0.075","0.014","0.084","0.013","0.22","0.04","","","","","","","","","","","0.28","0.09","","","","","","","","","","","","","","","","","","","","","","","","","11351",
"[915]","OCEAN ISLAND","CANARY ISLANDS / LA PALMA / SAN ANTONIO","","28.53","28.53","-17.8","-17.8","SAE","","","s_PAT2-90 [915]","HARZBURGITE, SPINEL, XENOLITH [915]","","","","","","","","","PER","","","","","WR [915] ","43.58","0.01","","0.57","","","","8.04","0.8","44.78","0.14","","0.15","0.24","0.02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3370","","","17","","","1250","","9.3","6","31","3050","","","109","2600","10","30","","","0.35","","","5.1","26.3","1.18","3.5","2.76","","","","","","","","","0.04","","","0.08","23","1.18","2.26","0.21","0.65","0.13","0.04","0.16","0.024","0.133","0.027","0.071","0.012","0.08","0.012","","0.03","","","","","","","","","","","0.65","0.16","","","","","","","","","","","","","","","","","","","","","","","","","11352",
"[20846]","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / MONGOLIA - CENOZOIC/QUATERNARY / KHANGAI OROGEN / SHAVARYN-TSARAM","TARIAT DEPRESSION","48.2","48.2","100","100","SAE","","","s_SH11-29X [20846]","HARZBURGITE, SPINEL, XENOLITH [20846]","","","","","","","","","PER","","","","","WR [20846] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2473","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1139260",
"[20846]","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / MONGOLIA - CENOZOIC/QUATERNARY / KHANGAI OROGEN / SHAVARYN-TSARAM","TARIAT DEPRESSION","48.2","48.2","100","100","SAE","","","s_SH11-29X [20846]","HARZBURGITE, SPINEL, XENOLITH [20846]","","","","","","","","","PER","","","","","WR [20846] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2604","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1139261",
"[20846]","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / MONGOLIA - CENOZOIC/QUATERNARY / KHANGAI OROGEN / HAER","TARIAT AREA","48","48","99","99","SAE","","","s_H11-25 [20846]","HARZBURGITE, SPINEL, XENOLITH [20846]","","","","","","","","","PER","","","","","WR [20846] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2141","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1139281",
"[20868]","INTRAPLATE VOLCANICS","CARPATHIAN BELT AND PANNONIAN BASIN / EASTERN ALPINE-WESTERN CARPATHIAN-NORTHERN PANNONI / BAKONY-BALATON HIGHLANDS / SZENTBEKKALLA","","46.88","46.88","17.57","17.57","SAE","","","s_SZ-7/06 [20868]","HARZBURGITE, XENOLITH [20868]","","","","","","","","","PER","","","","","WR [20868] ","43.39","0.15","","1.47","0.322","","","8.52","1.15","45.01","0.13","0.282","0.039","0.119","0.032","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.11","","","","","","","","","28.3","0.61","","","","","0.62","12.3","1.37","9.6","1.6","","","","","","","","","","","","","","0.59","1.57","0.2","0.87","0.23","0.08","0.24","0.04","0.23","0.05","0.12","0.02","0.12","0.02","0.25","0.84","","","","","","","","","0.31","","0.1","0.02","","","","","","","","","","","","","","","","","","","","","","","","","1142261",
"[20868]","INTRAPLATE VOLCANICS","CARPATHIAN BELT AND PANNONIAN BASIN / EASTERN ALPINE-WESTERN CARPATHIAN-NORTHERN PANNONI / BAKONY-BALATON HIGHLANDS / SZENTBEKKALLA","","46.88","46.88","17.57","17.57","SAE","","","s_SZ-201 [20868]","HARZBURGITE, XENOLITH [20868]","","","","","","","","","PER","","","","","WR [20868] ","42.97","0.09","","1.3","0.405","","","8.44","1.23","45.71","0.13","0.295","0.042","0.11","0.056","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.96","","","","","","","","","25.3","0.52","","","","","0.72","17.2","1.11","9.3","2.1","","","","","","","","","","","","","","1.35","2.46","0.31","1.22","0.23","0.07","0.21","0.03","0.16","0.04","0.1","0.02","0.11","0.02","0.19","0.23","","","","","","","","","0.35","","0.21","0.13","","","","","","","","","","","","","","","","","","","","","","","","","1142269",
"[20869]","CONVERGENT MARGIN","BETIC-RIF OROGENIC BELT (GIBRALTAR ARC) / BETIC CORDILLERA / NEOGENE ALBORAN VOLCANIC PROVINCE / TALLANTE","","37.65","37.65","-1.15","-1.15","SAE","","","s_TAL-047 [20869]","HARZBURGITE, XENOLITH [20869]","","","","","","","","PORPHYROCLASTIC [20869] ","PER","","","","","WR [20869] ","44.12","0.16","","1.64","","","","7.54","1.37","43.44","0.131","","0","0","0.01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.9","3093","","","134.6","2235.9","","53","","","","","","0.27418846641935","3.77484460286578","0.904667599731839","2.21490689494917","0.228733881063821","","","","","","","","","","","","1.46724408005562E-02","3.61114775192692","0.161081322317027","0.317938280286389","0.048377004851382","0.267930706197938","9.38503832678089E-02","3.78418992652417E-02","0.138954725449335","2.38223034913685E-02","0.172542899316876","3.66306846885684E-02","0.108028675876297","1.63649631289149E-02","0.108159166254863","1.86912439639756E-02","6.19992399812277E-02","6.37501270849299E-03","","","","","","","","","0.192321737992752","","9.62456491795658E-02","3.81579864589166E-02","","","","","","","","","","","","","","","","","","","","","","","","","1142404",
"[20869]","CONVERGENT MARGIN","BETIC-RIF OROGENIC BELT (GIBRALTAR ARC) / BETIC CORDILLERA / NEOGENE ALBORAN VOLCANIC PROVINCE / TALLANTE","","37.65","37.65","-1.15","-1.15","SAE","","","s_TAL-077 [20869]","HARZBURGITE, XENOLITH [20869]","","","","","","","","TRANSITIONAL [20869] ","PER","","","","","WR [20869] ","44.09","0.18","","1.33","","","","7.36","1","44.23","0.13","","0","0","0.014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.6","2668","","","143","2224.2","","47.5","","","","","","0.341991717161222","2.64250788486489","0.653318700933098","2.31710821607366","0.16245607028176","","","","","","","","","","","","2.33977586935521E-02","2.21795123223942","0.15183114138628","0.257414747562794","3.55486018850351E-02","0.175833475714155","5.67418025743222E-02","2.42693050668536E-02","9.13175021646921E-02","1.62727546603962E-02","0.121247295959217","2.48877196981067E-02","7.67567736151596E-02","0.012107664860681","7.95682439173927E-02","1.40591302234117E-02","6.09060849651696E-02","4.00802283909257E-03","","","","","","","","","9.65510064394081E-02","","8.06714045442649E-02","2.98872658772333E-02","","","","","","","","","","","","","","","","","","","","","","","","","1142405",
"[20869]","CONVERGENT MARGIN","BETIC-RIF OROGENIC BELT (GIBRALTAR ARC) / BETIC CORDILLERA / NEOGENE ALBORAN VOLCANIC PROVINCE / TALLANTE","","37.65","37.65","-1.15","-1.15","SAE","","","s_TAL-102 [20869]","HARZBURGITE, XENOLITH [20869]","","","","","","","","PORPHYROCLASTIC [20869] ","PER","","","","","WR [20869] ","44.8","0.16","","1.35","","","","7.32","0.97","43.53","0.13","","0","0","0.013","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.1","2554.7","","","136.8","2194.3","","49.5","","","","","","0.140101634366894","3.10564150206204","0.406118417574889","0.828527342598885","0.178835996110039","","","","","","","","","","","","1.26897510379529E-02","2.45069786961846","0.180395550010609","0.414988469517462","4.39781235279035E-02","0.1731310900783","3.75892847343661E-02","1.06881674637432E-02","4.59134883905952E-02","8.46182232403805E-03","6.49165363780156E-02","1.43995411923048E-02","4.93299690497079E-02","8.51922253741271E-03","6.40986466118369E-02","0.012110875381489","1.70050101916557E-02","6.36648651420644E-03","","","","","","","","","0.386981128092392","","9.70883073402644E-02","5.21251389848232E-02","","","","","","","","","","","","","","","","","","","","","","","","","1142406",
"[20886]","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - PROTEROZOIC / CHINA - PROTEROZOIC / ANHUI PROVINCE / MAOWU MAFIC-ULTRAMAFIC BODY","","30.5011","30.5011","116.305","116.305","SAE","","","s_MW38-2 [20886]","HARZBURGITE [20886]","","","PALEO [20886]","PROTEROZOIC [20886]","","","","","PLU","","","","","WR [20886] ","46.35","0.11","","1.5","","","","5.99","0.2","42.67","0.08","","0.02","0.01","","","","","","","","","","","","","","","","","2.18","","","","","","","","","","","","","","2.797","0.303","","","","","","","","","0","","","","11.3647","","72.742","2602.584","","","98.131","2520.975","22.245","44.955","2.003","","","","","1.0123","23.414","2.855","27.2179","4.1282","","0.00438","","0.00048","","","","","","","","0.044","36.278","0.644","1.038","0.131","0.5304","0.1354","0.053","0.224","0.055","0.444","0.105","0.273","0.04","0.252","0.042","0.7","0.2018","","0.00013","0.00198","0.00129","0.00122","","","0.04","2.141","","0.089","0.102","","","","","","","","","","","","","","","0.11497","","","","","","","","","","1146287",
"[20886]","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - PROTEROZOIC / CHINA - PROTEROZOIC / ANHUI PROVINCE / MAOWU MAFIC-ULTRAMAFIC BODY","","30.5011","30.5011","116.305","116.305","SAE","","","s_MW39-1 [20886]","HARZBURGITE [20886]","","","PALEO [20886]","PROTEROZOIC [20886]","","","","","PLU","","","","","WR [20886] ","44.31","0.01","","0.46","","","","7.16","0.21","46.92","0.07","","0.02","0.01","","","","","","","","","","","","","","","","","1.08","","","","","","","","","","","","","","3.199","0.119","","","","","","","","","","","","","5.1114","","18.59","2775.889","","","124.25","3011.442","3.51","54.534","1.011","","","","","1.1171","6.646","0.067","9.7254","0.399","","","","","","","","","","","","0.063","89.876","0.092","0.275","0.0215","0.084","0.024","0.028","0.021","0.002","0.0109","0.002","0.0059","0.001","0.0068","0.001","0.2839","0.016","","","","","","","","0.069","2.201","","0.044","0.015","","","","","","","","","","","","","","","","","","","","","","","","","1146288",
"[5037]","OCEAN ISLAND","CANARY ISLANDS / FUERTEVENTURA","LOCALITY TF14, MONTANA ROJA","29","29","-14","-14","SAE","","","s_TF14-45 [5037]","HARZBURGITE, XENOLITH [5037]","","","","","","","","PROTOGRANULAR TO PORPHYROCLASTIC [5037] ","PER","","","","","WR [5037] ","41.89","0.12","","0.65","","","","7.98","0.98","45.8","0.14","","0.14","0.21","0.03","","","","","","","","","","","","","","","","-0.37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21","2380","","","72","1430","","","2","","","","","3","26","4","24","4","","","","","","","","","","","","","12","5","10.4","1.18","4.7","0.9","0.24","0.8","0.1","0.6","0.1","0.4","0.06","0.3","0.05","0.5","0.3","","","","","","","","","","","0.4","","","","","","","","","","","","","","","","","","","","","","","","","","114634",
"[5037]","OCEAN ISLAND","CANARY ISLANDS / FUERTEVENTURA","LOCALITY TF14, MONTANA ROJA","29","29","-14","-14","SAE","","","s_TF14-57 [5037]","HARZBURGITE, XENOLITH [5037]","","","","","","","","PROTOGRANULAR TO PORPHYROCLASTIC [5037] ","PER","","","","","WR [5037] ","43.72","0.1","","0.58","","","","8.2","0.91","44.54","0.14","","0.03","0.09","0.01","","","","","","","","","","","","","","","","-0.42","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34","2380","","","89","1550","","41","1","","","","","","8","1","6","","","","","","","","","","","","","","","0.7","1.4","0.18","0.9","0.2","0.07","0.2","","0.2","","0.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","114636",
"[5037]","OCEAN ISLAND","CANARY ISLANDS / FUERTEVENTURA","LOCALITY TF14, MONTANA ROJA","29","29","-14","-14","SAE","","","s_TF14-61 [5037]","HARZBURGITE, XENOLITH [5037]","","","","","","","","PROTOGRANULAR TO PORPHYROCLASTIC [5037] ","PER","","","","","WR [5037] ","42.93","0.12","","0.79","","","","8.39","1.27","43.82","0.41","","0.08","0.13","0.01","","","","","","","","","","","","","","","","-0.18","","","","","","","","","","","","","","","","","","","","1790","","","","","","789","","7.88","","32","3530","","","114","2410","","197","2.32","","0.53","","","7","21","","19","3","","","","","","","","","","","","0.05","12.1","1.36","2.53","","6.66","0.53","0.15","0.36","0.08","","0.15","","","0.44","","0.23","0.16","","","","","","0.07","","","","","0.14","0.03","","","","","","","","","","","","","","","","","","","","","","","","","114638",
"[5037]","OCEAN ISLAND","CANARY ISLANDS / FUERTEVENTURA","LOCALITY TF14, MONTANA ROJA","29","29","-14","-14","SAE","","","s_TF14-39 [5037]","HARZBURGITE, XENOLITH [5037]","","","","","","","","PROTOGRANULAR TO PORPHYROCLASTIC [5037] ","PER","","","","","WR [5037] ","42.46","0.06","","0.6","","","","8.08","1.52","44.97","0.17","","0.1","0.23","0.01","","","","","","","","","","","","","","","","-0.11","","","","","","","","","","","","","","","","","","","","2540","","","","","","1200","","9.11","","34","2770","","","71","1340","","72","2","","0.91","","","4","26","6","13","10","","","","","","","","","","","","","9","11.2","24.8","2.67","9.4","1.4","0.32","1.1","0.2","1","0.2","0.5","0.09","0.5","0.08","0.3","0.3","","","","","","0.41","","","","","0.4","0.11","","","","","","","","","","","","","","","","","","","","","","","","","114641",
"[5037]","OCEAN ISLAND","CANARY ISLANDS / FUERTEVENTURA","LOCALITY TF14, MONTANA ROJA","29","29","-14","-14","SAE","","","s_TF14-59 [5037]","HARZBURGITE, XENOLITH [5037]","","","","","","","","PROTOGRANULAR TO PORPHYROCLASTIC [5037] ","PER","","","","","WR [5037] ","42.43","0.19","","0.84","","","","10.09","2.36","41.87","0.23","","0.03","0.14","0.01","","","","","","","","","","","","","","","","-0.56","","","","","","","","","","","","","","","","","","","","1830","","","","","","291","","9.15","","52","2930","","","108","1790","","100","2","","0.64","","","5","20","6","12","2","","","","","","","","","","","","","5","1.2","3.9","0.64","3.2","0.9","0.26","0.9","0.2","1","0.2","0.6","0.09","0.6","0.09","0.4","0.09","","","","","","0.12","","","","","0.03","0.02","0.512876","","","0.703141","","","","","","","","","","","","","","","","","","","","","114644",
"[7204][917]","OCEAN ISLAND","CANARY ISLANDS / EL HIERRO","CINDER CONE, NORTHWESTERN ISLAND, SOUTHEAST OF VALVERDE","27.75","27.75","-17.93","-17.93","SAE","300","300","s_H1-7 [7204] / s_H1-7_UNLEACHED [917]","HARZBURGITE, SPINEL, XENOLITH [7204] / LHERZOLITE, SPINEL, XENOLITH [917]","","","","","","","","","PER","","","","","WR [7204] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.26","0.03","","","","","","","","","","","","","7.68","332","39.2","1260","","","107","2380","18.4","48.7","0.81","","","","","0.144","5.72","0.7","2.47","0.4","9.33","","","","","0.04","","0.4","0.25","","","0.002","2.08","0.44","0.7","0.118","0.528","0.119","0.039","0.124","0.017","0.1","0.02","0.061","","0.068","0.011","0.048","0.028","","","","","","","","","0.168","","0.054","0.014","0.51288","","","0.70389","","","","","","","","","","","","","","","","","","","","","11487",
