"CITATIONS","TECTONIC SETTING","LOCATION","LOCATION COMMENT","LATITUDE MIN","LATITUDE MAX","LONGITUDE MIN","LONGITUDE MAX","LAND OR SEA","ELEVATION MIN","ELEVATION MAX","SAMPLE NAME","ROCK NAME","MIN. AGE (YRS.)","MAX. AGE (YRS.)","GEOL.","AGE","ERUPTION DAY","ERUPTION MONTH","ERUPTION YEAR","ROCK TEXTURE","ROCK TYPE","DRILL DEPTH MIN","DRILL DEPTHAX","ALTERATION","MINERAL","MATERIAL","SIO2(WT%)","TIO2(WT%)","B2O3(WT%)","AL2O3(WT%)","CR2O3(WT%)","FE2O3(WT%)","FEO(WT%)","FEOT(WT%)","CAO(WT%)","MGO(WT%)","MNO(WT%)","NIO(WT%)","K2O(WT%)","NA2O(WT%)","P2O5(WT%)","H2O(WT%)","H2OP(WT%)","H2OM(WT%)","H2OT(WT%)","CO2(WT%)","CO1(WT%)","F(WT%)","CL(WT%)","CL2(WT%)","OH(WT%)","CH4(WT%)","SO2(WT%)","SO3(WT%)","SO4(WT%)","S(WT%)","LOI(WT%)","VOLATILES(WT%)","O(WT%)","OTHERS(WT%)","HE(CCM/G)","HE(CCMSTP/G)","HE3(CCMSTP/G)","HE3(AT/G)","HE4(CCM/G)","HE4(CCMSTP/G)","HE4(AT/G)","HE4(MOLE/G)","HE4(NCC/G)","HE(NCC/G)","LI(PPM)","BE(PPM)","B(PPM)","C(PPM)","CO2(PPM)","F(PPM)","NA(PPM)","MG(PPM)","AL(PPM)","P(PPM)","S(PPM)","CL(PPM)","K(PPM)","CA(PPM)","SC(PPM)","TI(PPM)","V(PPM)","CR(PPM)","MN(PPM)","FE(PPM)","CO(PPM)","NI(PPM)","CU(PPM)","ZN(PPM)","GA(PPM)","GE(PPM)","AS(PPM)","SE(PPM)","BR(PPM)","RB(PPM)","SR(PPM)","Y(PPM)","ZR(PPM)","NB(PPM)","MO(PPM)","RU(PPM)","RH(PPM)","PD(PPM)","AG(PPM)","CD(PPM)","IN(PPM)","SN(PPM)","SB(PPM)","TE(PPM)","I(PPM)","CS(PPM)","BA(PPM)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","HF(PPM)","TA(PPM)","W(PPM)","RE(PPM)","OS(PPM)","IR(PPM)","PT(PPM)","AU(PPM)","HG(PPM)","TL(PPM)","PB(PPM)","BI(PPM)","TH(PPM)","U(PPM)","ND143_ND144","ND143_ND144_INI","EPSILON_ND","SR87_SR86","SR87_SR86_INI","PB206_PB204","PB206_PB204_INI","PB207_PB204","PB207_PB204_INI","PB208_PB204","PB208_PB204_INI","OS184_OS188","OS186_OS188","OS187_OS186","OS187_OS188","RE187_OS186","RE187_OS188","HF176_HF177","HE3_HE4","HE3_HE4(R/R(A))","HE4_HE3","HE4_HE3(R/R(A))","K40_AR40","AR40_K40","UNIQUE_ID",
"[20105]","RIFT VOLCANICS","EAST AFRICAN RIFT / ETHIOPIAN RIFT / MAIN ETHIOPIAN RIFT / CORBETTI VOLCANIC SYSTEM","CHABBI VOLCANO, GALLA LAKES REGION","7.17","7.17","38.45","38.45","SAE","","","s_13 [20105]","PANTELLERITIC RHYOLITE [20105]","","","","QUATERNARY [20105]","","","","NON-PORPHYRITIC [20105] ","VOL","","","","","GL [20105] ","74.8","0.28","","9.69","","1.61","2.92","","0.3","0.14","0.22","","4.38","5.53","","","0.37","","","","","0.24","0.16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1020060",
"[20439]","INTRAPLATE VOLCANICS","NORTH AMERICAN CORDILLERA - MESOZOIC / CORDILLERA MEXICO / NUEVO LEON / SAN FELIPE FORMATION","SIERRA MADRE ORIENTAL, CORDILLERA MEXICO, NUEVO LEON, SANTA CATARINA, LA HUASTECA","25.61","25.61","-100.46","-100.46","SAE","","","s_HUA03 [20439]","PANTELLERITIC RHYOLITE [20439]","","","","","","","","","VOL","","","","","WR [20439] ","17.514","0.18","","6.806","","","","1.33","40.57","0.0887","0.083","","1.869","0.232","0.049","","","","","","","","","","","","","","","","30.07","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.7","","18","3.4","","","2.8","6","2","13","12","","","","","85","1241","19","300","3.8","","","","","","","","","","","","3.3","336","19","36","4.5","17","3.7","0.9","4.1","0.65","4.3","1","2.9","","3","0.46","1.9","0.26","","","","","","","","","7","","2.4","1.6","","","","","","","","","","","","","","","","","","","","","","","","","1069823",
"[901][922]","OCEAN ISLAND","CANARY ISLANDS / GRAN CANARIA / POST-SHIELD STAGE / MOGAN FORMATION","","28","28","-15.6","-15.6","SAE","","","s_2D [901]","TRACHYTE [901] / NOT GIVEN [922] / PANTELLERITIC RHYOLITE [901]","14100000 [922]","14100000 [922]","","MIOCENE [922]","","","","","VOL","","","","","WR [901] / GL [922] ","62.6","1.64","","15.92","","","","5.6","2.11","0.76","0.21","","3.1","5.6","0.37","1.18","","","","0.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11","","","","11","18","215","","","","","","65.7","609.7","87","816","122","","","","","","","","","","","","","659","","","","","","","","","","","","","","","","","","","","","","","","","1.55","","0.84","2.05","0.51295","","","0.70356","","19.5","","15.59","","39.23","","","","","","","","","","","","","","","11543",
"[922]","OCEAN ISLAND","CANARY ISLANDS / GRAN CANARIA / POST-SHIELD STAGE / MOGAN FORMATION","","28","28","-15.6","-15.6","SAE","","","s_17J [922]","NOT GIVEN [922]","13400000 [922]","13400000 [922]","","MIOCENE [922]","","","","","VOL","","","","","GL [922] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","111.1","71.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.51291","","","0.70438","","19.67","","15.61","","39.52","","","","","","","","","","","","","","","11558",
"[922]","OCEAN ISLAND","CANARY ISLANDS / GRAN CANARIA / POST-SHIELD STAGE / MOGAN FORMATION","","28","28","-15.6","-15.6","SAE","","","s_16J [922]","NOT GIVEN [922]","13400000 [922]","13400000 [922]","","MIOCENE [922]","","","","","VOL","","","","","GL [922] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56","44.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.51291","","","0.70548","","19.69","","15.6","","39.39","","","","","","","","","","","","","","","11559",
"[922]","OCEAN ISLAND","CANARY ISLANDS / GRAN CANARIA / POST-SHIELD STAGE / MOGAN FORMATION","","28","28","-15.6","-15.6","SAE","","","s_79 [922]","NOT GIVEN [922]","13400000 [922]","13400000 [922]","","MIOCENE [922]","","","","","VOL","","","","","GL [922] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.9","17.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.51289","","","0.70915","","19.67","","15.61","","39.43","","","","","","","","","","","","","","","11560",
"[922]","OCEAN ISLAND","CANARY ISLANDS / GRAN CANARIA / POST-SHIELD STAGE / MOGAN FORMATION","","28","28","-15.6","-15.6","SAE","","","s_V18 [922]","NOT GIVEN [922]","13400000 [922]","13400000 [922]","","MIOCENE [922]","","","","","VOL","","","","","GL [922] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.6","7.85","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5129","","","0.71301","","19.69","","15.6","","39.39","","","","","","","","","","","","","","","11561",
"[922]","OCEAN ISLAND","CANARY ISLANDS / GRAN CANARIA / POST-SHIELD STAGE / MOGAN FORMATION","","28","28","-15.6","-15.6","SAE","","","s_Q5 [922]","NOT GIVEN [922]","13400000 [922]","13400000 [922]","","MIOCENE [922]","","","","","VOL","","","","","GL [922] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","167.2","23.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.51289","","","0.71075","","19.68","","15.61","","39.43","","","","","","","","","","","","","","","11562",
"[922]","OCEAN ISLAND","CANARY ISLANDS / GRAN CANARIA / POST-SHIELD STAGE / MOGAN FORMATION","","28","28","-15.6","-15.6","SAE","","","s_15G [922]","NOT GIVEN [922]","13600000 [922]","13600000 [922]","","MIOCENE [922]","","","","","VOL","","","","","GL [922] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.1","9.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5129","","","0.70806","","19.71","","15.6","","39.41","","","","","","","","","","","","","","","11563",
"[922]","OCEAN ISLAND","CANARY ISLANDS / GRAN CANARIA / POST-SHIELD STAGE / MOGAN FORMATION","","28","28","-15.6","-15.6","SAE","","","s_13G [922]","NOT GIVEN [922]","13800000 [922]","13800000 [922]","","MIOCENE [922]","","","","","VOL","","","","","GL [922] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","110.1","30.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.51289","","","0.7111","","19.61","","15.59","","39.33","","","","","","","","","","","","","","","11564",
