"CITATIONS","TECTONIC SETTING","LOCATION","LOCATION COMMENT","LATITUDE MIN","LATITUDE MAX","LONGITUDE MIN","LONGITUDE MAX","LAND OR SEA","ELEVATION MIN","ELEVATION MAX","SAMPLE NAME","ROCK NAME","MIN. AGE (YRS.)","MAX. AGE (YRS.)","GEOL.","AGE","ERUPTION DAY","ERUPTION MONTH","ERUPTION YEAR","ROCK TEXTURE","ROCK TYPE","DRILL DEPTH MIN","DRILL DEPTHAX","ALTERATION","MINERAL","MATERIAL","SIO2(WT%)","TIO2(WT%)","B2O3(WT%)","AL2O3(WT%)","CR2O3(WT%)","FE2O3(WT%)","FEO(WT%)","FEOT(WT%)","CAO(WT%)","MGO(WT%)","MNO(WT%)","NIO(WT%)","K2O(WT%)","NA2O(WT%)","P2O5(WT%)","H2O(WT%)","H2OP(WT%)","H2OM(WT%)","H2OT(WT%)","CO2(WT%)","CO1(WT%)","F(WT%)","CL(WT%)","CL2(WT%)","OH(WT%)","CH4(WT%)","SO2(WT%)","SO3(WT%)","SO4(WT%)","S(WT%)","LOI(WT%)","VOLATILES(WT%)","O(WT%)","OTHERS(WT%)","HE(CCM/G)","HE(CCMSTP/G)","HE3(CCMSTP/G)","HE3(AT/G)","HE4(CCM/G)","HE4(CCMSTP/G)","HE4(AT/G)","HE4(MOLE/G)","HE4(NCC/G)","HE(NCC/G)","LI(PPM)","BE(PPM)","B(PPM)","C(PPM)","CO2(PPM)","F(PPM)","NA(PPM)","MG(PPM)","AL(PPM)","P(PPM)","S(PPM)","CL(PPM)","K(PPM)","CA(PPM)","SC(PPM)","TI(PPM)","V(PPM)","CR(PPM)","MN(PPM)","FE(PPM)","CO(PPM)","NI(PPM)","CU(PPM)","ZN(PPM)","GA(PPM)","GE(PPM)","AS(PPM)","SE(PPM)","BR(PPM)","RB(PPM)","SR(PPM)","Y(PPM)","ZR(PPM)","NB(PPM)","MO(PPM)","RU(PPM)","RH(PPM)","PD(PPM)","AG(PPM)","CD(PPM)","IN(PPM)","SN(PPM)","SB(PPM)","TE(PPM)","I(PPM)","CS(PPM)","BA(PPM)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","HF(PPM)","TA(PPM)","W(PPM)","RE(PPM)","OS(PPM)","IR(PPM)","PT(PPM)","AU(PPM)","HG(PPM)","TL(PPM)","PB(PPM)","BI(PPM)","TH(PPM)","U(PPM)","ND143_ND144","ND143_ND144_INI","EPSILON_ND","SR87_SR86","SR87_SR86_INI","PB206_PB204","PB206_PB204_INI","PB207_PB204","PB207_PB204_INI","PB208_PB204","PB208_PB204_INI","OS184_OS188","OS186_OS188","OS187_OS186","OS187_OS188","RE187_OS186","RE187_OS188","HF176_HF177","HE3_HE4","HE3_HE4(R/R(A))","HE4_HE3","HE4_HE3(R/R(A))","K40_AR40","AR40_K40","UNIQUE_ID",
"[20065]","INTRAPLATE VOLCANICS","KAAPVAAL CRATON / SOUTH AFRICA / KIMBERLEY KIMBERLITE PROVINCE / KIMBERLEY KIMBERLITE","KIMBERLEY PIPE","-28.741","-28.741","24.764","24.764","SAE","","","s_DJ0271 [20065]","WEHRLITE, XENOLITH [20065]","","","","","","","","COARSE-GRANULAR WITH OL 0.2-16 MM, AMOEBOID, INTERGROWN CPX, GRT AND OXIDE 0.1–10 MM [20065] ","PER","","","","","WR [20065] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000061","0.006643","","","","","","","","","","","","","","","","","","","","","","","","0.1072","","0.04416","","","","","","","","1016625",
"[20065]","INTRAPLATE VOLCANICS","KAAPVAAL CRATON / SOUTH AFRICA / KIMBERLEY KIMBERLITE PROVINCE / KIMBERLEY KIMBERLITE","KIMBERLEY PIPE","-28.741","-28.741","24.764","24.764","SAE","","","s_DJ0275 [20065]","WEHRLITE, XENOLITH [20065]","","","","","","","","COARSE-GRANULAR WITH OL 0.2–18 MM, AMOEBOID CPX 0.2–4 MM INTERGROWN WITH PHL 0.1–2 MM [20065] ","PER","","","","","WR [20065] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000064","0.0022595","","","","","","","","","","","","","","","","","","","","","","","","0.1071","","0.13612","","","","","","","","1016626",
"[20065]","INTRAPLATE VOLCANICS","KAAPVAAL CRATON / SOUTH AFRICA / KIMBERLEY KIMBERLITE PROVINCE / KIMBERLEY KIMBERLITE","KIMBERLEY PIPE","-28.741","-28.741","24.764","24.764","SAE","","","s_DJ0276 [20065]","WEHRLITE, XENOLITH [20065]","","","","","","","","PORPHYROCLASTIC WITH OL-PC 0.3–15 MM AND 50 VOL % RECRYSTALLIZED OL-NB 0.01–0.2 MM, AMOEBOID CPX 0.3–3 MM, PHL 0.2–3 MM AND ILM 0.005–0.6 MM [20065] ","PER","","","","","WR [20065] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0001214","0.0025518","","","","","","","","","","","","","","","","","","","","","","","","0.1072","","0.2286","","","","","","","","1016627",
"[20273]","INTRAPLATE VOLCANICS","TUAREG SHIELD / HOGGAR (AHAGGAR) SWELL / ALGERIA / IN TERIA VOLCANIC FIELD","","26.92","26.92","9.37","9.37","SAE","","","s_LL-17-21 [20273]","WEHRLITE, XENOLITH [20273]","","","","","","","","","PER","","","","","WR [20273] ","49.3","0.14","","3.19","","","","4.88","8.5","28.1","0.11","","0.19","2.76","0.03","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.56","333","7.73","8.1","34.5","","","","","","","","","","","","0.01","140","10.6","26.6","3.07","12.2","2.13","0.85","1.88","0.28","1.69","0.31","0.79","0.11","0.68","0.1","0.2","0.77","","","","","","","","","1.66","","0.84","0.27","0.512939","","","0.703391","","19.8922","","15.6686","","39.449","","","","","","","","","","","","","","","1038062",
"[607]","OCEAN ISLAND","GALAPAGOS ISLANDS / FLOREANA (SANTA MARIA, CHARLES)","","-1.28","-1.32","-90.41","-90.49","SAE","","","s_FL-3 [607]","WEHRLITE, XENOLITH [607]","","","","","","","","","PER","","","","HE3_HE4(R/R(A)) from OLIVINE [607]","MIN [607] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.54","","","","","10582",
"[2640]","CONTINENTAL FLOOD BASALT","WRANGELLIA / YUKON TERRITORY","WELLGREEN SILL, QUILL CREEK COMPLEX","61.35","61.35","-139.1","-139.1","SAE","","","s_U441-45 [2640]","WEHRLITE [2640]","","","","TRIASSIC [2640]","","","","","PLU","","","","","WR [2640] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.01","","","","","","","","","","","","","","","","","","","","5.201","1.076","","","","","","","","","","","","","0.02097","0.0397","","","","","","","","","","0.512759","","","0.708554","","","","","","","","","","","0.1387","21.4","","","","","","","","","106606",
"[2640]","CONTINENTAL FLOOD BASALT","WRANGELLIA / YUKON TERRITORY","WELLGREEN SILL, QUILL CREEK COMPLEX","61.35","61.35","-139.1","-139.1","SAE","","","s_U391-67-70 [2640]","WEHRLITE [2640]","","","","TRIASSIC [2640]","","","","","PLU","","","","","WR [2640] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.42","","","","","","","","","","","","","","","","","","","","6.44","1.644","","","","","","","","","","","","","0.0283","0.03173","","","","","","","","","","0.512779","","","0.707097","","","","","","","","","","","0.144","36.2","","","","","","","","","106607",
"[2640]","CONTINENTAL FLOOD BASALT","WRANGELLIA / YUKON TERRITORY","WELLGREEN SILL, QUILL CREEK COMPLEX","61.35","61.35","-139.1","-139.1","SAE","","","s_HDB87-21 [2640]","WEHRLITE [2640]","","","","TRIASSIC [2640]","","","","","PLU","","","","","WR [2640] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.014","0.02375","","","","","","","","","","","","","","","","","","","","","","","","0.1386","23.9","","","","","","","","","106608",
"[2640]","CONTINENTAL FLOOD BASALT","WRANGELLIA / YUKON TERRITORY","WELLGREEN SILL, QUILL CREEK COMPLEX","61.35","61.35","-139.1","-139.1","SAE","","","s_HDB87-21 [2640]","WEHRLITE [2640]","","","","TRIASSIC [2640]","","","","","PLU","","","","","WR [2640] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01201","0.02354","","","","","","","","","","","","","","","","","","","","","","","","0.1408","20.7","","","","","","","","","106609",
"[2640]","CONTINENTAL FLOOD BASALT","WRANGELLIA / YUKON TERRITORY","WELLGREEN SILL, QUILL CREEK COMPLEX","61.35","61.35","-139.1","-139.1","SAE","","","s_U441-40 [2640]","WEHRLITE [2640]","","","","TRIASSIC [2640]","","","","","PLU","","","","","WR [2640] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.76","","","","","","","","","","","","","","","","","","","","3.92","1.082","","","","","","","","","","","","","0.0149","0.0225","","","","","","","","","","0.51274","","","0.710734","","","","","","","","","","","0.1457","26.9","","","","","","","","","106610",
