"CITATIONS","TECTONIC SETTING","LOCATION","LOCATION COMMENT","LATITUDE MIN","LATITUDE MAX","LONGITUDE MIN","LONGITUDE MAX","LAND OR SEA","ELEVATION MIN","ELEVATION MAX","SAMPLE NAME","ROCK NAME","MIN. AGE (YRS.)","MAX. AGE (YRS.)","GEOL.","AGE","ERUPTION DAY","ERUPTION MONTH","ERUPTION YEAR","ROCK TEXTURE","ROCK TYPE","DRILL DEPTH MIN","DRILL DEPTHAX","ALTERATION","MINERAL","MATERIAL","SIO2(WT%)","TIO2(WT%)","B2O3(WT%)","AL2O3(WT%)","CR2O3(WT%)","FE2O3(WT%)","FEO(WT%)","FEOT(WT%)","CAO(WT%)","MGO(WT%)","MNO(WT%)","NIO(WT%)","K2O(WT%)","NA2O(WT%)","P2O5(WT%)","H2O(WT%)","H2OP(WT%)","H2OM(WT%)","H2OT(WT%)","CO2(WT%)","CO1(WT%)","F(WT%)","CL(WT%)","CL2(WT%)","OH(WT%)","CH4(WT%)","SO2(WT%)","SO3(WT%)","SO4(WT%)","S(WT%)","LOI(WT%)","VOLATILES(WT%)","O(WT%)","OTHERS(WT%)","HE(CCM/G)","HE(CCMSTP/G)","HE3(CCMSTP/G)","HE3(AT/G)","HE4(CCM/G)","HE4(CCMSTP/G)","HE4(AT/G)","HE4(MOLE/G)","HE4(NCC/G)","HE(NCC/G)","LI(PPM)","BE(PPM)","B(PPM)","C(PPM)","CO2(PPM)","F(PPM)","NA(PPM)","MG(PPM)","AL(PPM)","P(PPM)","S(PPM)","CL(PPM)","K(PPM)","CA(PPM)","SC(PPM)","TI(PPM)","V(PPM)","CR(PPM)","MN(PPM)","FE(PPM)","CO(PPM)","NI(PPM)","CU(PPM)","ZN(PPM)","GA(PPM)","GE(PPM)","AS(PPM)","SE(PPM)","BR(PPM)","RB(PPM)","SR(PPM)","Y(PPM)","ZR(PPM)","NB(PPM)","MO(PPM)","RU(PPM)","RH(PPM)","PD(PPM)","AG(PPM)","CD(PPM)","IN(PPM)","SN(PPM)","SB(PPM)","TE(PPM)","I(PPM)","CS(PPM)","BA(PPM)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","HF(PPM)","TA(PPM)","W(PPM)","RE(PPM)","OS(PPM)","IR(PPM)","PT(PPM)","AU(PPM)","HG(PPM)","TL(PPM)","PB(PPM)","BI(PPM)","TH(PPM)","U(PPM)","ND143_ND144","ND143_ND144_INI","EPSILON_ND","SR87_SR86","SR87_SR86_INI","PB206_PB204","PB206_PB204_INI","PB207_PB204","PB207_PB204_INI","PB208_PB204","PB208_PB204_INI","OS184_OS188","OS186_OS188","OS187_OS186","OS187_OS188","RE187_OS186","RE187_OS188","HF176_HF177","HE3_HE4","HE3_HE4(R/R(A))","HE4_HE3","HE4_HE3(R/R(A))","K40_AR40","AR40_K40","UNIQUE_ID",
"[17983]","INTRAPLATE VOLCANICS","AUSTRALIA / KIMBERLEY CRATON / WESTERN AUSTRALIA / MOUNT CEDRIC LAMPROITE","WEST KIMBERLEY REGION","-18.4","-18.4","123.8","123.8","SAE","","","s_7/PK9/3 [17983]","LAMPROITE [17983]","","","","","","","","","VOL","","","","","WR [17983] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.1","","","","","","27.2","","","","","","","","","243","1377","","","","","","","","","","","","","","","1.74","8500","319","495","","180","21.2","5.23","","1.55","","","","","2.06","0.24","32","6.72","","","","","","","","","59.5","","26.9","2.4","0.51181","","","0.71958","","17.293","","15.736","","37.887","","","","","","","","","","","","","","","1019909",
"[17983]","INTRAPLATE VOLCANICS","AUSTRALIA / KIMBERLEY CRATON / WESTERN AUSTRALIA / MOUNT CEDRIC LAMPROITE","WEST KIMBERLEY REGION","-18.4","-18.4","123.8","123.8","SAE","","","s_7/PK9/4 [17983]","LAMPROITE [17983]","","","","","","","","","VOL","","","","","WR [17983] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.5","","","","","","33.5","","","","","","","","","190","1152","","","","","","","","","","","","","","","","4400","206","351","","112","13.2","3.28","","1.01","","","","","1.48","0.17","35","7.44","","","","","","","","","","","22","1.4","0.51184","","","0.71753","","","","","","","","","","","","","","","","","","","","","1019910",
"[17983]","INTRAPLATE VOLCANICS","AUSTRALIA / KIMBERLEY CRATON / WESTERN AUSTRALIA / OSCAR PLUG LAMPROITE","WEST KIMBERLEY REGION","-18.4","-18.4","123.8","123.8","SAE","","","s_7/PK19/2 [17983]","LAMPROITE [17983]","","","","","","","","","VOL","","","","","WR [17983] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.5","","","","","","40.4","","","","","","","","","359","549","","","","","","","","","","","","","","","9.24","11900","252","457","","163","20.3","4.98","","1.43","","","","","1.59","0.19","40.9","8.95","","","","","","","","","","","25.6","9.6","0.51189","","","0.72089","","","","","","","","","","","","","","","","","","","","","1019911",
"[17983]","INTRAPLATE VOLCANICS","AUSTRALIA / KIMBERLEY CRATON / WESTERN AUSTRALIA / THE SISTERS WEST LAMPROITE","WEST KIMBERLEY REGION","-18.4","-18.4","123.8","123.8","SAE","","","s_7/PK20/1 [17983]","LAMPROITE [17983]","","","","","","","","","VOL","","","","","WR [17983] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.3","","","","","","43.9","","","","","","","","","220","1249","","","","","","","","","","","","","","","0.48","7100","234","403","","129","15.2","3.71","","0.97","","","","","1.42","0.2","28.8","7.08","","","","","","","","","","","23.5","3.1","0.51194","","","0.71745","","17.274","","15.728","","37.94","","","","","","","","","","","","","","","1019912",
"[17983]","INTRAPLATE VOLCANICS","AUSTRALIA / KIMBERLEY CRATON / WESTERN AUSTRALIA / THE SISTERS WEST LAMPROITE","WEST KIMBERLEY REGION","-18.4","-18.4","123.8","123.8","SAE","","","s_7/PK20/2 [17983]","LAMPROITE [17983]","","","","","","","","","VOL","","","","","WR [17983] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.6","","","","","","24.8","","","","","","","","","280","1427","","","","","","","","","","","","","","","","14000","273","458","","153","19.5","4.67","","1.36","","","","","1.8","0.27","23.5","4.68","","","","","","","","","47.08","","28","3.1","0.51183","","","0.71916","","","","","","","","","","","","","","","","","","","","","1019913",
"[17983]","INTRAPLATE VOLCANICS","MIDCONTINENT US KIMBERLITE-CARBONATITE PROVINCE / MONTANA / SMOKY BUTTE","","48.3","48.3","-115.4","-115.4","SAE","","","s_SB11 [17983]","LAMPROITE [17983]","","","","","","","","","VOL","","","","","WR [17983] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14","","","","","","36.4","","","","","","","","","50","3150","","","","","","","","","","","","","","","2.13","9550","364","803","","329","36.7","7.8","","1.96","","","","","1.87","0.23","44.9","5.91","","","","","","","","","12.45","","6.66","1.4","0.51137","","","0.70592","","16.145","","15.193","","36.27","","","","","","","","","","","","","","","1019914",
"[17983]","INTRAPLATE VOLCANICS","MIDCONTINENT US KIMBERLITE-CARBONATITE PROVINCE / MONTANA / SMOKY BUTTE","","48.3","48.3","-115.4","-115.4","SAE","","","s_SB35 [17983]","LAMPROITE [17983]","","","","","","","","","VOL","","","","","WR [17983] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.2","","","","","","37.7","","","","","","","","","140","2928","","","","","","","","","","","","","","","","11030","410","874","","361","40.8","8.77","","2.09","","","","","2.21","0.28","50.9","6.79","","","","","","","","","14.94","","7.76","1.9","0.51137","","","0.705117","","16.469","","15.527","","36.58","","","","","","","","","","","","","","","1019915",
"[17983]","INTRAPLATE VOLCANICS","MIDCONTINENT US KIMBERLITE-CARBONATITE PROVINCE / MONTANA / SMOKY BUTTE","","48.3","48.3","-115.4","-115.4","SAE","","","s_SB45 [17983]","LAMPROITE [17983]","","","","","","","","","VOL","","","","","WR [17983] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.6","","","","","","27","","","","","","","","","122","2332","","","","","","","","","","","","","","","","9020","366","821","","328","37","7.79","","1.91","","","","","1.9","0.22","46.1","5.64","","","","","","","","","12.54","","6.41","1.4","0.51143","","","0.70603","","16.146","","15.218","","36.37","","","","","","","","","","","","","","","1019916",
"[17983]","INTRAPLATE VOLCANICS","MIDCONTINENT US KIMBERLITE-CARBONATITE PROVINCE / MONTANA / SMOKY BUTTE","","48.3","48.3","-115.4","-115.4","SAE","","","s_S859 [17983]","LAMPROITE [17983]","","","","","","","","","VOL","","","","","WR [17983] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13","","","","","","30.2","","","","","","","","","69","2686","","","","","","","","","","","","","","","2.55","9340","332","716","","292","32.6","6.84","","1.69","","","","","1.73","0.18","41.6","5.011","","","","","","","","","10.5","","5.29","1.1","0.51137","","","0.70633","","16.037","","15.209","","36.25","","","","","","","","","","","","","","","1019917",
"[17983]","INTRAPLATE VOLCANICS","MIDCONTINENT US KIMBERLITE-CARBONATITE PROVINCE / MONTANA / SMOKY BUTTE","","48.3","48.3","-115.4","-115.4","SAE","","","s_S866 [17983]","LAMPROITE [17983]","","","","","","","","","VOL","","","","","WR [17983] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.3","","","","","","31.2","","","","","","","","","85","2915","","","","","","","","","","","","","","","0.34","8709","337","746","","300","33.5","7.02","","1.76","","","","","1.69","0.19","42.5","5.23","","","","","","","","","17.22","","5.26","1.3","0.51128","","","0.70628","","16.025","","15.19","","36.195","","","","","","","","","","","","","","","1019918",
