"CITATIONS","TECTONIC SETTING","LOCATION","LOCATION COMMENT","LATITUDE MIN","LATITUDE MAX","LONGITUDE MIN","LONGITUDE MAX","LAND OR SEA","ELEVATION MIN","ELEVATION MAX","SAMPLE NAME","ROCK NAME","MIN. AGE (YRS.)","MAX. AGE (YRS.)","GEOL.","AGE","ERUPTION DAY","ERUPTION MONTH","ERUPTION YEAR","ROCK TEXTURE","ROCK TYPE","DRILL DEPTH MIN","DRILL DEPTHAX","ALTERATION","MINERAL","MATERIAL","SIO2(WT%)","TIO2(WT%)","B2O3(WT%)","AL2O3(WT%)","CR2O3(WT%)","FE2O3(WT%)","FEO(WT%)","FEOT(WT%)","CAO(WT%)","MGO(WT%)","MNO(WT%)","NIO(WT%)","K2O(WT%)","NA2O(WT%)","P2O5(WT%)","H2O(WT%)","H2OP(WT%)","H2OM(WT%)","H2OT(WT%)","CO2(WT%)","CO1(WT%)","F(WT%)","CL(WT%)","CL2(WT%)","OH(WT%)","CH4(WT%)","SO2(WT%)","SO3(WT%)","SO4(WT%)","S(WT%)","LOI(WT%)","VOLATILES(WT%)","O(WT%)","OTHERS(WT%)","HE(CCM/G)","HE(CCMSTP/G)","HE3(CCMSTP/G)","HE3(AT/G)","HE4(CCM/G)","HE4(CCMSTP/G)","HE4(AT/G)","HE4(MOLE/G)","HE4(NCC/G)","HE(NCC/G)","LI(PPM)","BE(PPM)","B(PPM)","C(PPM)","CO2(PPM)","F(PPM)","NA(PPM)","MG(PPM)","AL(PPM)","P(PPM)","S(PPM)","CL(PPM)","K(PPM)","CA(PPM)","SC(PPM)","TI(PPM)","V(PPM)","CR(PPM)","MN(PPM)","FE(PPM)","CO(PPM)","NI(PPM)","CU(PPM)","ZN(PPM)","GA(PPM)","GE(PPM)","AS(PPM)","SE(PPM)","BR(PPM)","RB(PPM)","SR(PPM)","Y(PPM)","ZR(PPM)","NB(PPM)","MO(PPM)","RU(PPM)","RH(PPM)","PD(PPM)","AG(PPM)","CD(PPM)","IN(PPM)","SN(PPM)","SB(PPM)","TE(PPM)","I(PPM)","CS(PPM)","BA(PPM)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","HF(PPM)","TA(PPM)","W(PPM)","RE(PPM)","OS(PPM)","IR(PPM)","PT(PPM)","AU(PPM)","HG(PPM)","TL(PPM)","PB(PPM)","BI(PPM)","TH(PPM)","U(PPM)","ND143_ND144","ND143_ND144_INI","EPSILON_ND","SR87_SR86","SR87_SR86_INI","PB206_PB204","PB206_PB204_INI","PB207_PB204","PB207_PB204_INI","PB208_PB204","PB208_PB204_INI","OS184_OS188","OS186_OS188","OS187_OS186","OS187_OS188","RE187_OS186","RE187_OS188","HF176_HF177","HE3_HE4","HE3_HE4(R/R(A))","HE4_HE3","HE4_HE3(R/R(A))","K40_AR40","AR40_K40","UNIQUE_ID",
"[20318]","INTRAPLATE VOLCANICS","ANATOLIA-IRAN BELT / TURKEY / PONTIDES","KALECIK","40","40","34","34","SAE","","","s_12_52 [20318]","LEUCITITE [20318]","","","UPPER [20318]","CRETACEOUS [20318]","","","","","VOL","","","","","WR [20318] ","45.15","0.71","","13.67","0","","","9.63","11.21","6.2","0.18","","3.32","3.11","0.46","","","","","","","","","","","","","","","","4.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","35","","317","","","","39.7","8","153.9","57","12.7","","","","","90.6","907.8","16.6","69.5","7.8","","","","","","","","2","","","","4.3","1824","34","63.7","7.17","27","5.85","1.43","5.37","0.75","3.34","0.69","1.65","0.26","1.37","0.22","1.5","0.3","","","","","","","","","11.8","","10.6","3.3","0.512702","","","0.705013","","19.4161043645028","","15.6028487673325","","39.3079096827303","","","","","","","","","","","","","","","1050767",
"[20318]","INTRAPLATE VOLCANICS","ANATOLIA-IRAN BELT / TURKEY / PONTIDES","KALECIK","40","40","34","34","SAE","","","s_KT-03A [20318]","LEUCITITE [20318]","","","UPPER [20318]","CRETACEOUS [20318]","","","","","VOL","","","","","WR [20318] ","48.43","0.92","","16.91","0","","","6.98","5.07","3.47","0.13","","2.2","7.38","0.8","","","","","","","","","","","","","","","","6.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","13","","294","","","","21.1","6","155.7","47","16","","","","","61.2","1206.3","26.6","170.6","12.9","","","","","","","","2","","","","24.7","2605","54.5","100.2","10.77","39","7.62","2.1","6.94","1","5.82","0.96","2.87","0.4","2.4","0.4","3.7","0.6","","","","","","","","","14.7","","17.3","4.8","","","","","","","","","","","","","","","","","","","","","","","","","1050768",
"[20318]","INTRAPLATE VOLCANICS","ANATOLIA-IRAN BELT / TURKEY / PONTIDES","KALECIK","40","40","34","34","SAE","","","s_12_70 [20318]","LEUCITITE [20318]","","","UPPER [20318]","CRETACEOUS [20318]","","","","","VOL","","","","","WR [20318] ","44.15","0.71","","14.02","0","","","8.55","10.26","4.82","0.21","","3.89","4","0.52","","","","","","","","","","","","","","","","7.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","23","","336","","","","34","4.6","166.2","64","13.6","","","","","134.7","1431.4","23.1","107.3","17.4","","","","","","","","1","","","","6.6","3304","54.6","97","10.9","41","7.82","1.92","7.09","0.94","5.23","0.86","1.98","0.34","2.23","0.29","2.2","0.7","","","","","","","","","24.5","","18.5","5.5","","","","","","","","","","","","","","","","","","","","","","","","","1050769",
"[20318]","INTRAPLATE VOLCANICS","ANATOLIA-IRAN BELT / TURKEY / PONTIDES","KALECIK","40","40","34","34","SAE","","","s_KL-18 [20318]","LEUCITITE [20318]","","","UPPER [20318]","CRETACEOUS [20318]","","","","","VOL","","","","","WR [20318] ","46.77","0.68","","17.47","0","","","8.33","8.72","2.74","0.25","","2.21","5.37","0.47","","","","","","","","","","","","","","","","5.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","11","","352","","","","24.2","1.1","155.4","49","15.4","","","","","89","890.2","21.8","93.7","14.6","","","","","","","","2","","","","10.3","1500","51","91","9.35","35.9","6.71","1.81","6.24","0.92","4.21","0.89","2.29","0.33","1.89","0.31","2.3","0.5","","","","","","","","","11.2","","17.3","3.4","0.512706","","","0.705278","","19.4211606711874","","15.6591665902104","","39.4654228677262","","","","","","","","","","","","","","","1050770",
"[20318]","INTRAPLATE VOLCANICS","ANATOLIA-IRAN BELT / TURKEY / PONTIDES","KALECIK","40","40","34","34","SAE","","","s_13_31 [20318]","LEUCITITE [20318]","","","UPPER [20318]","CRETACEOUS [20318]","","","","","VOL","","","","","WR [20318] ","45.96","0.66","","11.24","0","","","9.34","13.05","7.8","0.18","","3.09","1.54","0.48","","","","","","","","","","","","","","","","5.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","44","","266","","","","41.6","9.6","165.1","56","11.8","","","","","35.5","893.4","16.7","83.1","6.5","","","","","","","","1","","","","1.2","1408","33.6","62","7.35","29.8","6.29","1.65","5.38","0.72","3.6","0.69","1.85","0.27","1.53","0.26","2.3","0.3","","","","","","","","","16.6","","9.1","2.4","","","","","","","","","","","","","","","","","","","","","","","","","1050771",
"[20318]","INTRAPLATE VOLCANICS","ANATOLIA-IRAN BELT / TURKEY / PONTIDES","KALECIK","40","40","34","34","SAE","","","s_13_24 [20318]","LEUCITITE [20318]","","","UPPER [20318]","CRETACEOUS [20318]","","","","","VOL","","","","","WR [20318] ","45.32","0.61","","9.26","0.031","","","9.02","14.22","9.48","0.17","","3.52","1.47","0.47","","","","","","","","","","","","","","","","4.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","57","","230","","","","39","16","138","57","7.8","","","","","135.6","974.6","17.3","88.4","9.1","","","","","","","","2","","","","6","1632","30.7","60.8","6.85","28.2","6.03","1.38","5.12","0.7","3.7","0.59","1.67","0.24","1.33","0.22","2.1","0.6","","","","","","","","","13.6","","8.5","2.3","","","","","","","","","","","","","","","","","","","","","","","","","1050772",
"[20318]","INTRAPLATE VOLCANICS","ANATOLIA-IRAN BELT / TURKEY / PONTIDES","KALECIK","40","40","34","34","SAE","","","s_13_23H [20318]","LEUCITITE [20318]","","","UPPER [20318]","CRETACEOUS [20318]","","","","","VOL","","","","","WR [20318] ","45.59","0.57","","8.42","0.036","","","8.65","15.43","9.99","0.17","","3.45","1.04","0.4","","","","","","","","","","","","","","","","4.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","63","","197","","","","39.4","17.2","107","47","7.8","","","","","145.9","915.7","15.2","78.4","6.8","","","","","","","","2","","","","3.8","1345","27.7","52.3","6.02","24.4","5.63","1.31","4.61","0.64","3.16","0.57","1.39","0.19","1.35","0.2","2.3","0.2","","","","","","","","","8.5","","6.9","2.5","","","","","","","","","","","","","","","","","","","","","","","","","1050773",
"[20318]","INTRAPLATE VOLCANICS","ANATOLIA-IRAN BELT / TURKEY / PONTIDES","OSMANCIK","41","41","34","34","SAE","","","s_OS-37 [20318]","LEUCITITE [20318]","","","UPPER [20318]","CRETACEOUS [20318]","","","","","VOL","","","","","WR [20318] ","48.49","1.06","","14.93","0","","","9.34","6.78","4.92","0.15","","1.03","6.71","0.69","","","","","","","","","","","","","","","","4.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","23","","243","","","","28.9","9.7","73.7","36","15.4","","","","","52.6","543.3","27.8","156.9","10.1","","","","","","","","2","","","","2.7","2138","47.1","87.4","9.46","38.5","7.7","2.07","7.07","1.09","5.15","1.17","3.08","0.43","2.55","0.41","4","0.5","","","","","","","","","22.2","","13.7","2.9","","","","","","","","","","","","","","","","","","","","","","","","","1050774",
"[20318]","INTRAPLATE VOLCANICS","ANATOLIA-IRAN BELT / TURKEY / PONTIDES","OSMANCIK","41","41","34","34","SAE","","","s_OS-36 [20318]","LEUCITITE [20318]","","","UPPER [20318]","CRETACEOUS [20318]","","","","","VOL","","","","","WR [20318] ","49.05","0.77","","16.09","0","","","7.95","5.71","5.91","0.24","","2.83","4.86","0.72","","","","","","","","","","","","","","","","4.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","17","","239","","","","26.9","25.8","83.8","64","17.9","","","","","62.6","964.4","22.9","162.6","10.9","","","","","","","","2","","","","12","2138","54.5","95","9.55","36.6","6.96","1.78","5.91","0.88","3.96","0.91","2.42","0.41","2.06","0.34","4.1","0.6","","","","","","","","","5.7","","15.9","4.3","","","","","","","","","","","","","","","","","","","","","","","","","1050775",
"[20318]","INTRAPLATE VOLCANICS","ANATOLIA-IRAN BELT / TURKEY / PONTIDES","OSMANCIK","41","41","34","34","SAE","","","s_OS-16 [20318]","LEUCITITE [20318]","","","UPPER [20318]","CRETACEOUS [20318]","","","","","VOL","","","","","WR [20318] ","48.29","1.06","","14.55","0","","","9.55","7.4","5.19","0.15","","0.89","6.58","0.69","","","","","","","","","","","","","","","","4.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","25","","237","","","","27.5","10.1","96.1","44","16.1","","","","","47.9","529.9","26.9","148.3","9.3","","","","","","","","2","","","","2.8","1068","43.9","81.1","9.27","33.7","7.48","2.06","6.74","1.04","5.19","1.01","2.74","0.4","2.33","0.37","3.1","0.6","","","","","","","","","21.2","","13.7","3.8","","","","","","","","","","","","","","","","","","","","","","","","","1050776",
"[20318]","INTRAPLATE VOLCANICS","ANATOLIA-IRAN BELT / TURKEY / PONTIDES","OSMANCIK","41","41","34","34","SAE","","","s_KT-21 [20318]","LEUCITITE [20318]","","","UPPER [20318]","CRETACEOUS [20318]","","","","","VOL","","","","","WR [20318] ","51.25","0.64","","15.51","0.025","","","6.74","5.92","4.54","0.11","","2.28","6.32","0.51","","","","","","","","","","","","","","","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","21","","161","171.0625","","","25.8","26.8","97.2","42","13.3","","","","","116.4","394.1","16.8","130.9","11.8","","","","","","","","2","","","","3.1","1444","36.7","66.5","7.37","31.7","5.58","1.53","4.66","0.69","3.49","0.6","1.78","0.27","1.54","0.25","2.9","0.4","","","","","","","","","10.1","","14.5","4","","","","","","","","","","","","","","","","","","","","","","","","","1050777",
"[20318]","INTRAPLATE VOLCANICS","ANATOLIA-IRAN BELT / TURKEY / PONTIDES","OSMANCIK","41","41","34","34","SAE","","","s_OS-34 [20318]","LEUCITITE [20318]","","","UPPER [20318]","CRETACEOUS [20318]","","","","","VOL","","","","","WR [20318] ","48.63","0.96","","13.88","0","","","9.04","8.38","5.69","0.26","","3.94","3.28","0.68","","","","","","","","","","","","","","","","3.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","27","","310","","","","32.1","11.9","147.3","63","17.8","","","","","65.7","1193.8","29.2","160.7","11.6","","","","","","","","3","","","","4.8","2023","48.6","91.3","10.91","46.3","9.76","2.49","8.22","1.12","5.98","1.01","3.09","0.42","2.3","0.39","4.7","0.5","","","","","","","","","3.3","","14","3.4","0.512689","","","0.704971","","19.2275598091109","","15.6508310727707","","39.2451071679187","","","","","","","","","","","","","","","1050778",
"[20318]","INTRAPLATE VOLCANICS","ANATOLIA-IRAN BELT / TURKEY / PONTIDES","OSMANCIK","41","41","34","34","SAE","","","s_OS-04 [20318]","LEUCITITE [20318]","","","UPPER [20318]","CRETACEOUS [20318]","","","","","VOL","","","","","WR [20318] ","48.23","1.13","","14.09","0","","","9.86","9.24","5.32","0.19","","2.06","4.27","0.57","","","","","","","","","","","","","","","","3.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","31","","293","","","","34","11.2","24.6","52","16.4","","","","","97.8","788","26.5","128.5","10.2","","","","","","","","2","","","","7.7","1406","36.1","72.8","8.59","35.6","8","2.18","6.81","1.01","5.49","1.04","2.75","0.4","2.48","0.38","3.4","0.5","","","","","","","","","8.1","","10","1.8","0.512692","","","0.705268","","19.1328409809754","","15.5888452660388","","39.1143553701617","","","","","","","","","","","","","","","1050779",
"[20318]","INTRAPLATE VOLCANICS","ANATOLIA-IRAN BELT / TURKEY / PONTIDES","OSMANCIK","41","41","34","34","SAE","","","s_OS-42 [20318]","LEUCITITE [20318]","","","UPPER [20318]","CRETACEOUS [20318]","","","","","VOL","","","","","WR [20318] ","46.28","0.86","","12.65","0","","","9.23","10.39","7.55","0.17","","1.1","4.79","0.63","","","","","","","","","","","","","","","","4.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","35","","261","","","","35.1","19.4","99.2","48","13.5","","","","","17.3","1027.7","20.2","110.2","8.6","","","","","","","","2","","","","18.2","1773","42","81.5","8.62","34.9","6.78","1.85","6.07","0.86","4.13","0.81","2.14","0.33","1.81","0.29","2.9","0.3","","","","","","","","","7.3","","11.2","3.1","0.5127","","","0.70472","","19.2620919280199","","15.6318622239874","","39.2314956961693","","","","","","","","","","","","","","","1050780",
"[20318]","INTRAPLATE VOLCANICS","ANATOLIA-IRAN BELT / TURKEY / PONTIDES","OSMANCIK","41","41","34","34","SAE","","","s_OS-12 [20318]","LEUCITITE [20318]","","","UPPER [20318]","CRETACEOUS [20318]","","","","","VOL","","","","","WR [20318] ","48.12","0.94","","12.5","0.042","","","8.59","9.97","8.31","0.17","","1.81","3.77","0.41","","","","","","","","","","","","","","","","3.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","37","","223","287.4","","","37.2","56.4","100","50","15.4","","","","","54.1","789.6","19.4","99.9","7.3","","","","","","","","2","","","","3.6","1358","27.5","55.2","6.34","26.6","5.78","1.49","5.26","0.8","3.88","0.81","2.12","0.33","1.73","0.31","2.7","0.5","","","","","","","","","5.6","","7.3","2.5","","","","","","","","","","","","","","","","","","","","","","","","","1050781",
