"CITATIONS","TECTONIC SETTING","LOCATION","LOCATION COMMENT","LATITUDE MIN","LATITUDE MAX","LONGITUDE MIN","LONGITUDE MAX","LAND OR SEA","ELEVATION MIN","ELEVATION MAX","SAMPLE NAME","ROCK NAME","MIN. AGE (YRS.)","MAX. AGE (YRS.)","GEOL.","AGE","ERUPTION DAY","ERUPTION MONTH","ERUPTION YEAR","ROCK TEXTURE","ROCK TYPE","DRILL DEPTH MIN","DRILL DEPTHAX","ALTERATION","MINERAL","MATERIAL","SIO2(WT%)","TIO2(WT%)","B2O3(WT%)","AL2O3(WT%)","CR2O3(WT%)","FE2O3(WT%)","FEO(WT%)","FEOT(WT%)","CAO(WT%)","MGO(WT%)","MNO(WT%)","NIO(WT%)","K2O(WT%)","NA2O(WT%)","P2O5(WT%)","H2O(WT%)","H2OP(WT%)","H2OM(WT%)","H2OT(WT%)","CO2(WT%)","CO1(WT%)","F(WT%)","CL(WT%)","CL2(WT%)","OH(WT%)","CH4(WT%)","SO2(WT%)","SO3(WT%)","SO4(WT%)","S(WT%)","LOI(WT%)","VOLATILES(WT%)","O(WT%)","OTHERS(WT%)","HE(CCM/G)","HE(CCMSTP/G)","HE3(CCMSTP/G)","HE3(AT/G)","HE4(CCM/G)","HE4(CCMSTP/G)","HE4(AT/G)","HE4(MOLE/G)","HE4(NCC/G)","HE(NCC/G)","LI(PPM)","BE(PPM)","B(PPM)","C(PPM)","CO2(PPM)","F(PPM)","NA(PPM)","MG(PPM)","AL(PPM)","P(PPM)","S(PPM)","CL(PPM)","K(PPM)","CA(PPM)","SC(PPM)","TI(PPM)","V(PPM)","CR(PPM)","MN(PPM)","FE(PPM)","CO(PPM)","NI(PPM)","CU(PPM)","ZN(PPM)","GA(PPM)","GE(PPM)","AS(PPM)","SE(PPM)","BR(PPM)","RB(PPM)","SR(PPM)","Y(PPM)","ZR(PPM)","NB(PPM)","MO(PPM)","RU(PPM)","RH(PPM)","PD(PPM)","AG(PPM)","CD(PPM)","IN(PPM)","SN(PPM)","SB(PPM)","TE(PPM)","I(PPM)","CS(PPM)","BA(PPM)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","HF(PPM)","TA(PPM)","W(PPM)","RE(PPM)","OS(PPM)","IR(PPM)","PT(PPM)","AU(PPM)","HG(PPM)","TL(PPM)","PB(PPM)","BI(PPM)","TH(PPM)","U(PPM)","ND143_ND144","ND143_ND144_INI","EPSILON_ND","SR87_SR86","SR87_SR86_INI","PB206_PB204","PB206_PB204_INI","PB207_PB204","PB207_PB204_INI","PB208_PB204","PB208_PB204_INI","OS184_OS188","OS186_OS188","OS187_OS186","OS187_OS188","RE187_OS186","RE187_OS188","HF176_HF177","HE3_HE4","HE3_HE4(R/R(A))","HE4_HE3","HE4_HE3(R/R(A))","K40_AR40","AR40_K40","UNIQUE_ID",
"[14920]","OCEANIC PLATEAU","ONTONG JAVA / MAIN (HIGH) PLATEAU - MALAITA","","-7.94","-9.25","160.79","161.91","SAQ","","","s_SAS34 [14920]","LHERZOLITE, SPINEL, XENOLITH [14920]","","","","","","","","","PER","","","","","WR [14920] ","","","","3.38","","","","","","","","","","","","","","","","","","","","","","","","","","","0.48","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000103","0.00215","","","","","","","","","","","","","","","","","","","","","","","","0.12727","","0.23","","","","","","","","133572",
"[14920]","OCEANIC PLATEAU","ONTONG JAVA / MAIN (HIGH) PLATEAU - MALAITA","","-7.94","-9.25","160.79","161.91","SAQ","","","s_SAS35 [14920]","LHERZOLITE, SPINEL, XENOLITH [14920]","","","","","","","","","PER","","","","","WR [14920] ","","","","4.38","","","","","","","","","","","","","","","","","","","","","","","","","","","5.36","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000181","0.00248","","","","","","","","","","","","","","","","","","","","","","","","0.12768","","0.353","","","","","","","","133573",
"[19136][14920]","OCEANIC PLATEAU","ONTONG JAVA / MAIN (HIGH) PLATEAU - MALAITA","","-7.94","-9.25","160.79","161.91","SAQ","","","s_SAS41 [19136]","LHERZOLITE, SPINEL, XENOLITH [19136]","","","","","","","","","PER","","","","","WR [19136] ","46.0296157781883","7.56599396395123E-02","","3.18","0.439752644768375","","","9.33","4.0950942329886","30.2072309010753","0.163614619470445","0.396208379926096","7.56599396395123E-03","0.151319879279025","1.89149849098781E-02","","","","","","","","","","","","","","","","5.44749094671494","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.6460609378899E-03","","3.79048650525072E-03","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0000525","0.00291","5.31427902323241E-03","5.07761827278063E-03","","","","","","","","","","","","","","","","","","","","","","0.11731","","0.0745","","","","","","","","133574",
"[19136][14920]","OCEANIC PLATEAU","ONTONG JAVA / MAIN (HIGH) PLATEAU - MALAITA","","-7.94","-9.25","160.79","161.91","SAQ","","","s_SAS42 [19136]","LHERZOLITE, SPINEL, XENOLITH [19136]","","","","","","","","","PER","","","","","WR [19136] ","46.5514480684997","0.090022138508057","","3.23","0.388994403008029","","","8.24","2.61064201673365","38.6795121789618","0.134032961778663","0.248154333798686","1.30031977844971E-02","0.090022138508057","1.00024598342286E-02","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","100.354870174344","","","","","","","","","","","","","","","","","","","","","","","","","5.16072456812027E-03","","4.41878141993792E-03","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0000952","0.00284","2.82862877155605E-03","5.3528408336848E-03","","","","","","","","","","","","","","","","","","","","","","0.12338","","0.162","","","","","","","","133575",
"[19136][14920]","OCEANIC PLATEAU","ONTONG JAVA / MAIN (HIGH) PLATEAU - MALAITA","","-7.94","-9.25","160.79","161.91","SAQ","","","s_SAS43 [19136]","LHERZOLITE, SPINEL, XENOLITH [19136]","","","","","","","","","PER","","","","","WR [19136] ","46.3889568958037","9.96540427407169E-02","","3.09","0.368359782500277","","","8.31","3.1689985591548","37.7688821987317","0.128553715135525","0.254779029723806","1.99308085481434E-03","0.11958485128886","1.59446468385147E-02","","","","","","","","","","","","","","","","0.349509342653603","","","","","","","","","","","","","","","","","","","","","","","","175.673348056527","","","","","","","","","","","","","","","","","","","","","","","","","6.87030642981015E-03","","5.07647712574577E-03","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000275","0.00404","3.67452937090851E-03","5.83484174256943E-03","","","","","","","","","","","","","","","","","","","","","","0.12535","","0.328","","","","","","","","133576",
"[14920]","OCEANIC PLATEAU","ONTONG JAVA / MAIN (HIGH) PLATEAU - MALAITA","","-7.94","-9.25","160.79","161.91","SAQ","","","s_SAS52 [14920]","LHERZOLITE, SPINEL, XENOLITH [14920]","","","","","","","","","PER","","","","","WR [14920] ","","","","3.69","","","","","","","","","","","","","","","","","","","","","","","","","","","0.41","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00021","0.00379","","","","","","","","","","","","","","","","","","","","","","","","0.12836","","0.266","","","","","","","","133578",
"[14920]","OCEANIC PLATEAU","ONTONG JAVA / MAIN (HIGH) PLATEAU - MALAITA","","-7.94","-9.25","160.79","161.91","SAQ","","","s_SAS61 [14920]","LHERZOLITE, SPINEL, XENOLITH [14920]","","","","","","","","","PER","","","","","WR [14920] ","","","","4.89","","","","","","","","","","","","","","","","","","","","","","","","","","","4.71","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000364","0.00457","","","","","","","","","","","","","","","","","","","","","","","","0.12668","","0.384","","","","","","","","133579",
"[14920]","OCEANIC PLATEAU","ONTONG JAVA / MAIN (HIGH) PLATEAU - MALAITA","","-7.94","-9.25","160.79","161.91","SAQ","","","s_SAS15 [14920]","LHERZOLITE, SPINEL, XENOLITH [14920]","","","","","","","","","PER","","","","","WR [14920] ","","","","1.98","","","","","","","","","","","","","","","","","","","","","","","","","","","1.15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0000209","0.00178","","","","","","","","","","","","","","","","","","","","","","","","0.12474","","0.0566","","","","","","","","133582",
"[19136][14920]","OCEANIC PLATEAU","ONTONG JAVA / MAIN (HIGH) PLATEAU - MALAITA","","-7.94","-9.25","160.79","161.91","SAQ","","","s_SAS18 [19136]","LHERZOLITE, SPINEL, XENOLITH [19136]","","","","","","","","","PER","","","","","WR [19136] ","48.6550474119248","5.70287721179036E-02","","3.38","0.443612308157028","","","8.88","3.57380305272196","28.9325970544831","0.113107064700509","0.573347466633613","1.80591111706695E-02","0.171086316353711","0.026613426988355","","","","","","","","","","","","","","","","4.98629286711854","","","","","","","","","","","","","","","","","","","","","","","","116.276136671272","","","","","","","","","","","","","","","","","","","","","","","","","8.55173311328526E-03","","8.77814485000817E-03","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000104","0.00404","4.40165150399463E-03","8.54976491506686E-03","","","","","","","","","","","","","","","","","","","","","","0.12588","","0.124","","","","","","","","133583",
"[19136][14920]","OCEANIC PLATEAU","ONTONG JAVA / MAIN (HIGH) PLATEAU - MALAITA","","-7.94","-9.25","160.79","161.91","SAQ","","","s_SAS19 [19136]","LHERZOLITE, SPINEL, XENOLITH [19136]","","","","","","","","","PER","","","","","WR [19136] ","46.8013550052153","0","","2.54","0.477621970019885","","","8.93","2.95458332324171","31.395987645693","0.119882454329616","0.417593117747881","1.41593449995609E-02","9.4395633330406E-03","1.22714323329528E-02","","","","","","","","","","","","","","","","5.61914312389783","","","","","","","","","","","","","","","","","","","","","","","","242.183089798502","","","","","","","","","","","","","","","","","","","","","","","","","6.58513612487498E-03","","4.55697425926379E-03","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000148","0.00441","4.17387953991973E-03","6.34179067811144E-03","","","","","","","","","","","","","","","","","","","","","","0.12416","","0.161","","","","","","","","133584",
"[14920]","OCEANIC PLATEAU","ONTONG JAVA / MAIN (HIGH) PLATEAU - MALAITA","","-7.94","-9.25","160.79","161.91","SAQ","","","s_SAS24 [14920]","LHERZOLITE, SPINEL, XENOLITH [14920]","","","","","","","","","PER","","","","","WR [14920] ","","","","3.65","","","","","","","","","","","","","","","","","","","","","","","","","","","6.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000101","0.00557","","","","","","","","","","","","","","","","","","","","","","","","0.12476","","0.0873","","","","","","","","133585",
"[14920]","OCEANIC PLATEAU","ONTONG JAVA / MAIN (HIGH) PLATEAU - MALAITA","","-7.94","-9.25","160.79","161.91","SAQ","","","s_SAS26 [14920]","LHERZOLITE, SPINEL, XENOLITH [14920]","","","","","","","","","PER","","","","","WR [14920] ","","","","3.11","","","","","","","","","","","","","","","","","","","","","","","","","","","4.14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000165","0.00399","","","","","","","","","","","","","","","","","","","","","","","","0.1281","","0.2","","","","","","","","133586",
"[14920]","OCEANIC PLATEAU","ONTONG JAVA / MAIN (HIGH) PLATEAU - MALAITA","","-7.94","-9.25","160.79","161.91","SAQ","","","s_SAS28 [14920]","LHERZOLITE, SPINEL, XENOLITH [14920]","","","","","","","","","PER","","","","","WR [14920] ","","","","3.67","","","","","","","","","","","","","","","","","","","","","","","","","","","4.26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00022","0.0053","","","","","","","","","","","","","","","","","","","","","","","","0.12723","","0.2","","","","","","","","133587",
"[19136][14920]","OCEANIC PLATEAU","ONTONG JAVA / MAIN (HIGH) PLATEAU - MALAITA","","-7.94","-9.25","160.79","161.91","SAQ","","","s_SAS29 [19136]","LHERZOLITE, SPINEL, XENOLITH [19136]","","","","","","","","","PER","","","","","WR [19136] ","44.3565794133291","6.95555680764569E-02","","1.93","0.350592734891532","","","8.22","1.99723845476683","41.9121980209279","0.129174626427706","0.29368340516478","8.94285875268732E-03","","2.08666704229371E-02","","","","","","","","","","","","","","","","0.640460085612538","","","","","","","","","","","","","","","","","","","","","","","","49.6604614066183","","","","","","","","","","","","","","","","","","","","","","","","","7.32203928776143E-03","","5.68403032403969E-03","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000267","0.00415","3.97298739849075E-03","7.0604459669407E-03","","","","","","","","","","","","","","","","","","","","","","0.12428","","0.31","","","","","","","","133588",
"[14920]","OCEANIC PLATEAU","ONTONG JAVA / MAIN (HIGH) PLATEAU - MALAITA","","-7.94","-9.25","160.79","161.91","SAQ","","","s_SAS45 [14920]","LHERZOLITE, SPINEL, XENOLITH [14920]","","","","","","","","","PER","","","","","WR [14920] ","","","","3.3","","","","","","","","","","","","","","","","","","","","","","","","","","","5.51","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000272","0.00473","","","","","","","","","","","","","","","","","","","","","","","","0.12411","","0.277","","","","","","","","133589",
"[19136][14920]","OCEANIC PLATEAU","ONTONG JAVA / MAIN (HIGH) PLATEAU - MALAITA","","-7.94","-9.25","160.79","161.91","SAQ","","","s_SAS48 [19136]","LHERZOLITE, SPINEL, XENOLITH [19136]","","","","","","","","","PER","","","","","WR [19136] ","46.3617713919771","0","","2.71","0.564749047808582","","","8.9","2.58359861139745","33.2149725539067","0.122029749911023","0.372662297998306","1.04869316329786E-02","","1.33470038965182E-02","","","","","","","","","","","","","","","","4.69014619984101","","","","","","","","","","","","","","","","","","","","","","","","342.147262832795","","","","","","","","","","","","","","","","","","","","","","","","","6.34263526324385E-03","","5.30565471915598E-03","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000921","0.00402","3.73935351904632E-03","6.06885438420315E-03","","","","","","","","","","","","","","","","","","","","","","0.12367","","1.1","","","","","","","","133590",
"[14920]","OCEANIC PLATEAU","ONTONG JAVA / MAIN (HIGH) PLATEAU - MALAITA","","-7.94","-9.25","160.79","161.91","SAQ","","","s_SAS64 [14920]","LHERZOLITE, SPINEL, XENOLITH [14920]","","","","","","","","","PER","","","","","WR [14920] ","","","","1.99","","","","","","","","","","","","","","","","","","","","","","","","","","","0.98","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000428","0.00526","","","","","","","","","","","","","","","","","","","","","","","","0.12669","","0.392","","","","","","","","133591",
"[14920]","OCEANIC PLATEAU","ONTONG JAVA / MAIN (HIGH) PLATEAU - MALAITA","","-7.94","-9.25","160.79","161.91","SAQ","","","s_SAS54 [14920]","LHERZOLITE, SPINEL, XENOLITH [14920]","","","","","","","","","PER","","","","","WR [14920] ","","","","2.99","","","","","","","","","","","","","","","","","","","","","","","","","","","6.43","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000023","0.0052","","","","","","","","","","","","","","","","","","","","","","","","0.12484","","0.0213","","","","","","","","133592",
"[14920]","OCEANIC PLATEAU","ONTONG JAVA / MAIN (HIGH) PLATEAU - MALAITA","","-7.94","-9.25","160.79","161.91","SAQ","","","s_SAS23 [14920]","LHERZOLITE, SPINEL, XENOLITH [14920]","","","","","","","","","PER","","","","","WR [14920] ","","","","2.8","","","","","","","","","","","","","","","","","","","","","","","","","","","5.99","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000415","0.00463","","","","","","","","","","","","","","","","","","","","","","","","0.12538","","0.432","","","","","","","","133594",
"[14920]","OCEANIC PLATEAU","ONTONG JAVA / MAIN (HIGH) PLATEAU - MALAITA","","-7.94","-9.25","160.79","161.91","SAQ","","","s_SAS10 [14920]","LHERZOLITE, SPINEL, XENOLITH [14920]","","","","","","","","","PER","","","","","WR [14920] ","","","","2.11","","","","","","","","","","","","","","","","","","","","","","","","","","","5.69","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0000095","0.00314","","","","","","","","","","","","","","","","","","","","","","","","0.12575","","0.0145","","","","","","","","133595",
"[4407]","CONVERGENT MARGIN","KURILE ARC / KURILE ARC / HOKKAIDO / HOROMAN PERIDOTITE","","42","42.5","143","143.3","SAE","","","s_930429-3 [4407]","LHERZOLITE, PLAGIOCLASE [4407]","","","","","","","","","PLU","","","","","WR [4407] ","44.96","0.14","","3.57","","","","8.21","3.19","39.49","0.13","","0","0.31","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","227","2711","","","217","2111","31.6","26.7","","","","","","0.8","9.4","6.1","6","0.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","133812",
"[4407]","CONVERGENT MARGIN","KURILE ARC / KURILE ARC / HOKKAIDO / HOROMAN PERIDOTITE","","42","42.5","143","143.3","SAE","","","s_930429-4 [4407]","LHERZOLITE, PLAGIOCLASE [4407]","","","","","","","","","PLU","","","","","WR [4407] ","44.85","0.09","","3.09","","","","7.98","3.08","40.47","0.13","","0","0.3","0.01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","219","2764","","","220","2173","33.5","22.2","","","","","","0.4","7.9","5.3","3","0.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","133813",
"[4407]","CONVERGENT MARGIN","KURILE ARC / KURILE ARC / HOKKAIDO / HOROMAN PERIDOTITE","","42","42.5","143","143.3","SAE","","","s_930429-9 [4407]","LHERZOLITE, SPINEL [4407]","","","","","","","","","PLU","","","","","WR [4407] ","44.37","0.01","","0.86","","","","8.15","0.93","45.54","0.12","","0","0.02","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","206","3071","","","246","2466","10.1","17","","","","","","0.8","2.4","1.5","0.4","0.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","133817",
"[4407]","CONVERGENT MARGIN","KURILE ARC / KURILE ARC / HOKKAIDO / HOROMAN PERIDOTITE","","42","42.5","143","143.3","SAE","","","s_429-10 [4407]","LHERZOLITE, SPINEL [4407]","","","","","","","","","PLU","","","","","WR [4407] ","45.09","0.01","","1.51","","","","8.04","1.78","43.4","0.13","","0","0.03","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","220","3188","","","243","2425","20.6","16.3","","","","","","0.5","2.3","2.6","0.5","1.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","133818",
"[4407]","CONVERGENT MARGIN","KURILE ARC / KURILE ARC / HOKKAIDO / HOROMAN PERIDOTITE","","42","42.5","143","143.3","SAE","","","s_429-12 [4407]","LHERZOLITE, PLAGIOCLASE [4407]","","","","","","","","","PLU","","","","","WR [4407] ","44.85","0.02","","2.46","","","","8.18","2.25","41.99","0.13","","0","0.1","0.01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","222","3232","","","235","2327","27.7","21.5","","","","","","0.9","2.8","3.2","1","0.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","133819",
"[4407]","CONVERGENT MARGIN","KURILE ARC / KURILE ARC / HOKKAIDO / HOROMAN PERIDOTITE","","42","42.5","143","143.3","SAE","","","s_429-13 [4407]","LHERZOLITE, PLAGIOCLASE [4407]","","","","","","","","","PLU","","","","","WR [4407] ","44.6","0.12","","3.34","","","","8.29","2.96","40.25","0.14","","0.01","0.28","0.01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","220","2568","","","219","2137","29.6","26.6","","","","","","0.8","8.4","5.5","3.4","0.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","133820",
"[4407]","CONVERGENT MARGIN","KURILE ARC / KURILE ARC / HOKKAIDO / HOROMAN PERIDOTITE","","42","42.5","143","143.3","SAE","","","s_931011-1 [4407]","LHERZOLITE, SPINEL [4407]","","","","","","","","","PLU","","","","","WR [4407] ","43.95","0.02","","0.86","","","","8.12","0.94","45.97","0.12","","0","0.02","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","211","2940","","","250","2480","7.5","19.1","","","","","","1.5","2.7","1.5","0.6","0.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","133821",
"[4407]","CONVERGENT MARGIN","KURILE ARC / KURILE ARC / HOKKAIDO / HOROMAN PERIDOTITE","","42","42.5","143","143.3","SAE","","","s_931011-7 [4407]","LHERZOLITE, PLAGIOCLASE [4407]","","","","","","","","","PLU","","","","","WR [4407] ","45.12","0.14","","4.11","","","","7.79","3.63","38.7","0.14","","0.01","0.35","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8","","225","2901","","","209","2061","44.5","23.2","","","","","","0.6","14.7","7","6.7","0.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","133823",
"[4407]","CONVERGENT MARGIN","KURILE ARC / KURILE ARC / HOKKAIDO / HOROMAN PERIDOTITE","","42","42.5","143","143.3","SAE","","","s_NI-15 [4407]","LHERZOLITE, SPINEL [4407]","","","","","","","","","PLU","","","","","WR [4407] ","44.53","0.04","","2.78","","","","7.95","2.12","40.58","0.13","","0.06","0.22","0.01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","3299","","","","2141","","","","","","","","0","2","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","133824",
"[4407]","CONVERGENT MARGIN","KURILE ARC / KURILE ARC / HOKKAIDO / HOROMAN PERIDOTITE","","42","42.5","143","143.3","SAE","","","s_NI-16 [4407]","LHERZOLITE, PLAGIOCLASE [4407]","","","","","","","","","PLU","","","","","WR [4407] ","46.31","0.19","","4.1","","","","8.51","3.41","36.57","0.15","","0.06","0.51","0.02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15","","","2490","","","","1842","","","","","","","","0","12.1","5.3","8","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","133825",
"[22089]","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / HEBEI PROVINCE","YANGYUAN REGION, TRANS NORTH CHINA OROGEN","40.1382","40.1382","114.1468","114.1468","SAE","","","s_YY-01 [22089]","LHERZOLITE, SPINEL, XENOLITH [22089]","","","","","","","","","PER","","","","","WR [22089] ","44.5","0.11","","3.67","","","","7.93","2.97","39","0.1","","0.01","0.34","0.02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00264","","0.00155","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00019","0.00148","0.00168","0.00455","","","","","","","","","","","","","","","","","","","","","","0.12469","","0.619","","","","","","","","1341454",
"[22089]","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / HEBEI PROVINCE","YANGYUAN REGION, TRANS NORTH CHINA OROGEN","40.1382","40.1382","114.1468","114.1468","SAE","","","s_YY-02 [22089]","LHERZOLITE, SPINEL, XENOLITH [22089]","","","","","","","","","PER","","","","","WR [22089] ","44.1","0.05","","2.71","","","","7.53","1.86","42.3","0.1","","0.02","0.21","0.01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1341455",
"[22089]","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / HEBEI PROVINCE","YANGYUAN REGION, TRANS NORTH CHINA OROGEN","40.1382","40.1382","114.1468","114.1468","SAE","","","s_YY-03 [22089]","LHERZOLITE, SPINEL, XENOLITH [22089]","","","","","","","","","PER","","","","","WR [22089] ","45.2","0.08","","3.87","","","","6.91","3.19","39.2","0.1","","0.01","0.33","0.01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00297","","0.00276","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000917","0.00178","0.00187","0.00723","","","","","","","","","","","","","","","","","","","","","","0.12617","","2.485","","","","","","","","1341456",
"[22089]","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / HEBEI PROVINCE","YANGYUAN REGION, TRANS NORTH CHINA OROGEN","40.1382","40.1382","114.1468","114.1468","SAE","","","s_YY-05-2 [22089]","LHERZOLITE, SPINEL, XENOLITH [22089]","","","","","","","","","PER","","","","","WR [22089] ","44","0.1","","3.89","","","","7.95","2.59","40.5","0.1","","0.03","0.35","0.02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1341457",
"[22089]","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / HEBEI PROVINCE","YANGYUAN REGION, TRANS NORTH CHINA OROGEN","40.1382","40.1382","114.1468","114.1468","SAE","","","s_YY-05-3 [22089]","LHERZOLITE, SPINEL, XENOLITH [22089]","","","","","","","","","PER","","","","","WR [22089] ","44.8","0.07","","3.19","","","","7.31","2.41","41.3","0.1","","0.03","0.27","0.01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1341458",
