"CITATIONS","TECTONIC SETTING","LOCATION","LOCATION COMMENT","LATITUDE MIN","LATITUDE MAX","LONGITUDE MIN","LONGITUDE MAX","LAND OR SEA","ELEVATION MIN","ELEVATION MAX","SAMPLE NAME","ROCK NAME","MIN. AGE (YRS.)","MAX. AGE (YRS.)","GEOL.","AGE","ERUPTION DAY","ERUPTION MONTH","ERUPTION YEAR","ROCK TEXTURE","ROCK TYPE","DRILL DEPTH MIN","DRILL DEPTHAX","ALTERATION","MINERAL","MATERIAL","SIO2(WT%)","TIO2(WT%)","B2O3(WT%)","AL2O3(WT%)","CR2O3(WT%)","FE2O3(WT%)","FEO(WT%)","FEOT(WT%)","CAO(WT%)","MGO(WT%)","MNO(WT%)","NIO(WT%)","K2O(WT%)","NA2O(WT%)","P2O5(WT%)","H2O(WT%)","H2OP(WT%)","H2OM(WT%)","H2OT(WT%)","CO2(WT%)","CO1(WT%)","F(WT%)","CL(WT%)","CL2(WT%)","OH(WT%)","CH4(WT%)","SO2(WT%)","SO3(WT%)","SO4(WT%)","S(WT%)","LOI(WT%)","VOLATILES(WT%)","O(WT%)","OTHERS(WT%)","HE(CCM/G)","HE(CCMSTP/G)","HE3(CCMSTP/G)","HE3(AT/G)","HE4(CCM/G)","HE4(CCMSTP/G)","HE4(AT/G)","HE4(MOLE/G)","HE4(NCC/G)","HE(NCC/G)","LI(PPM)","BE(PPM)","B(PPM)","C(PPM)","CO2(PPM)","F(PPM)","NA(PPM)","MG(PPM)","AL(PPM)","P(PPM)","S(PPM)","CL(PPM)","K(PPM)","CA(PPM)","SC(PPM)","TI(PPM)","V(PPM)","CR(PPM)","MN(PPM)","FE(PPM)","CO(PPM)","NI(PPM)","CU(PPM)","ZN(PPM)","GA(PPM)","GE(PPM)","AS(PPM)","SE(PPM)","BR(PPM)","RB(PPM)","SR(PPM)","Y(PPM)","ZR(PPM)","NB(PPM)","MO(PPM)","RU(PPM)","RH(PPM)","PD(PPM)","AG(PPM)","CD(PPM)","IN(PPM)","SN(PPM)","SB(PPM)","TE(PPM)","I(PPM)","CS(PPM)","BA(PPM)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","HF(PPM)","TA(PPM)","W(PPM)","RE(PPM)","OS(PPM)","IR(PPM)","PT(PPM)","AU(PPM)","HG(PPM)","TL(PPM)","PB(PPM)","BI(PPM)","TH(PPM)","U(PPM)","ND143_ND144","ND143_ND144_INI","EPSILON_ND","SR87_SR86","SR87_SR86_INI","PB206_PB204","PB206_PB204_INI","PB207_PB204","PB207_PB204_INI","PB208_PB204","PB208_PB204_INI","OS184_OS188","OS186_OS188","OS187_OS186","OS187_OS188","RE187_OS186","RE187_OS188","HF176_HF177","HE3_HE4","HE3_HE4(R/R(A))","HE4_HE3","HE4_HE3(R/R(A))","K40_AR40","AR40_K40","UNIQUE_ID",
"[20191]","CONTINENTAL FLOOD BASALT","MATACHEWAN LARGE IGNEOUS PROVINCE / VETRENY GREENSTONE BELT","VICTORIA^S LAVA LAKE","63.6","64.6","34.8","37.8","SAE","","","s_K10 [20191]","TONALITE [20191]","2400000000 [20191]","2400000000 [20191]","","PROTEROZOIC [20191]","","","","","PLU","","","","","WR [20191] ","70.7","0.35","","16.1","","","","2.61","3.32","1.04","0.04","","1","4.48","0.1","","","","","","","","","","","","","","","","0.51","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.09","","62","17","","","0","7","10","","18.6","","","","","","","4.09","186","3.25","","0.00000924","","0.0000149","","","","","","","","","","32.2","55.4","5.72","18.68","2.402","0.812","1.72","0.181","0.894","0.161","0.423","0.0557","0.364","0.05996","4.723","","0.0788","0.0000118","0.000005647","0.00000298","0.000208","","","","","","4.1","0.26","0.510226","","","","","","","","","","","","","","0.9694","","11.11","0.280953","","","","","","","1027200",
"[20191]","CONTINENTAL FLOOD BASALT","MATACHEWAN LARGE IGNEOUS PROVINCE / VETRENY GREENSTONE BELT","VICTORIA^S LAVA LAKE","63.6","64.6","34.8","37.8","SAE","","","s_K13 [20191]","TONALITE [20191]","2400000000 [20191]","2400000000 [20191]","","PROTEROZOIC [20191]","","","","","PLU","","","","","WR [20191] ","68.5","0.37","","16.6","","","","3.26","3.94","1.32","0.05","","1.01","4.74","0.12","","","","","","","","","","","","","","","","0.49","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.92","","58","15","","","0","5","20.1","","20.2","","","","","","","6.92","151","4.1","","0.0000107","","0.0000959","","","","","","","","","","23.7","39.4","4.65","16.23","2.409","0.811","1.97","0.242","1.34","0.26","0.739","0.106","0.695","0.105","4.234","","0.169","0.0000476","0.00000565","0.00000381","0.000125","","","","","","2.8","0.256","0.510464","","","","","","","","","","","","","","3.6195","","57.76","0.280957","","","","","","","1027201",
"[20191]","CONTINENTAL FLOOD BASALT","MATACHEWAN LARGE IGNEOUS PROVINCE / VETRENY GREENSTONE BELT","VICTORIA^S LAVA LAKE","63.6","64.6","34.8","37.8","SAE","","","s_K14 [20191]","TONALITE [20191]","2400000000 [20191]","2400000000 [20191]","","PROTEROZOIC [20191]","","","","","PLU","","","","","WR [20191] ","66.1","0.35","","17.8","","","","3.47","4.73","1.54","0.06","","0.9","4.87","0.14","","","","","","","","","","","","","","","","0.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.4","","68","10","","","0","2","45.6","","21.3","","","","","","","12.4","163","2.97","","","","","","","","","","","","","","26.2","58.6","6.19","22.66","3.86","0.889","3.17","0.42","2.43","0.474","1.36","0.195","1.28","0.1873","3.843","","0.0536","","","","","","","","","","4.48","0.393","0.510696","","","","","","","","","","","","","","","","","0.281194","","","","","","","1027202",
"[20191]","CONTINENTAL FLOOD BASALT","MATACHEWAN LARGE IGNEOUS PROVINCE / VETRENY GREENSTONE BELT","VICTORIA^S LAVA LAKE","63.6","64.6","34.8","37.8","SAE","","","s_K04 [20191]","TONALITE [20191]","2400000000 [20191]","2400000000 [20191]","","PROTEROZOIC [20191]","","","","","PLU","","","","","WR [20191] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.510391","","","","","","","","","","","","","","","","","","","","","","","","1027214",
"[20191]","CONTINENTAL FLOOD BASALT","MATACHEWAN LARGE IGNEOUS PROVINCE / VETRENY GREENSTONE BELT","VICTORIA^S LAVA LAKE","63.6","64.6","34.8","37.8","SAE","","","s_K10 [20191]","TONALITE [20191]","2400000000 [20191]","2400000000 [20191]","","PROTEROZOIC [20191]","","","","","PLU","","","","","WR [20191] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.510232","","","","","","","","","","","","","","","","","","","","","","","","1027215",
"[20191]","CONTINENTAL FLOOD BASALT","MATACHEWAN LARGE IGNEOUS PROVINCE / VETRENY GREENSTONE BELT","VICTORIA^S LAVA LAKE","63.6","64.6","34.8","37.8","SAE","","","s_K13 [20191]","TONALITE [20191]","2400000000 [20191]","2400000000 [20191]","","PROTEROZOIC [20191]","","","","","PLU","","","","","WR [20191] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.510465","","","","","","","","","","","","","","","","","","","","","","","","1027216",
"[20191]","CONTINENTAL FLOOD BASALT","MATACHEWAN LARGE IGNEOUS PROVINCE / VETRENY GREENSTONE BELT","VICTORIA^S LAVA LAKE","63.6","64.6","34.8","37.8","SAE","","","s_K14 [20191]","TONALITE [20191]","2400000000 [20191]","2400000000 [20191]","","PROTEROZOIC [20191]","","","","","PLU","","","","","WR [20191] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.510699","","","","","","","","","","","","","","","","","","","","","","","","1027217",
"[4373]","CONVERGENT MARGIN","AEOLIAN ARC / ITALY / CAPO VATICANO / BRIATICO UNIT","","38.48","38.48","15.97","15.97","SAE","","","s_CV222 [4373]","TONALITE [4373]","","","","","","","","","PLU","","","","","WR [4373] ","57.64","0.93","","18.06","","6.66","","","6.07","4.28","0.11","","2.44","2.3","0.3","","","","","","","","","","","","","","","","1.21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","128","","","","","","","","","","","","","71","302","31","148","13","","","","","","","","","","","","","705","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","103632",
"[4373]","CONVERGENT MARGIN","AEOLIAN ARC / ITALY / CAPO VATICANO / BRIATICO UNIT","","38.48","38.48","15.97","15.97","SAE","","","s_CV185 [4373]","TONALITE [4373]","","","","","","","","","PLU","","","","","WR [4373] ","59.59","0.96","","17.41","","6.71","","","4.94","3.4","0.09","","2.68","2.73","0.23","","","","","","","","","","","","","","","","1.26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","119","","","","","","","","","","","","","83","302","9","198","19","","","","","","","","","","","","","841","74","103","","39","8.3","1.4","","0.6","","","","","1.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","103633",
"[4373]","CONVERGENT MARGIN","AEOLIAN ARC / ITALY / CAPO VATICANO / BRIATICO UNIT","","38.48","38.48","15.97","15.97","SAE","","","s_CV43 [4373]","TONALITE [4373]","","","","","","","","","PLU","","","","","WR [4373] ","60.4","0.78","","17.72","","5.58","","","5.89","2.61","0.12","","2.17","2.91","0.19","","","","","","","","","","","","","","","","1.62","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","106","","","","","","","","","","","","","87","332","26","194","15","","","","","","","","","","","","","722","","","","","","","","","","","","","","","","","","","","","","","","","23","","2.5","22.1","","","","0.71357","","","","","","","","","","","","","","","","","","","","","103634",
"[4373]","CONVERGENT MARGIN","AEOLIAN ARC / ITALY / CAPO VATICANO / BRIATICO UNIT","","38.48","38.48","15.97","15.97","SAE","","","s_CV20 [4373]","TONALITE [4373]","","","","","","","","","PLU","","","","","WR [4373] ","60.48","0.84","","17.07","","6.27","","","5.53","3.36","0.14","","2.4","2.52","0.24","","","","","","","","","","","","","","","","1.15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","114","","","","","","","","","","","","","70","283","23","171","14","","","","","","","","","","","","","739","31","69","","35","8","1.8","8.1","","7.1","","3.4","","2.6","0.49","","","","","","","","","","","27","","23.04","2.31","","","","","","18.555","","15.719","","38.997","","","","","","","","","","","","","","","103635",
"[4373]","CONVERGENT MARGIN","AEOLIAN ARC / ITALY / CAPO VATICANO / BRIATICO UNIT","","38.48","38.48","15.97","15.97","SAE","","","s_CV85-1 [4373]","TONALITE [4373]","","","","","","","","","PLU","","","","","WR [4373] ","61.14","0.74","","17.88","","5.39","","","5.54","2.51","0.11","","2.23","2.82","0.29","","","","","","","","","","","","","","","","1.35","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95","","","","","","","","","","","","","92","315","22","164","20","","","","","","","","","","","","","709","","","","","","","","","","","","","","","","","","","","","","","","","25","","2.1","18.6","","","","0.7139","","","","","","","","","","","","","","","","","","","","","103636",
"[4373]","CONVERGENT MARGIN","AEOLIAN ARC / ITALY / CAPO VATICANO / BRIATICO UNIT","","38.48","38.48","15.97","15.97","SAE","","","s_CV240 [4373]","TONALITE [4373]","","","","","","","","","PLU","","","","","WR [4373] ","62.95","0.78","","16.86","","5.74","","","4.58","3.15","0.08","","2.5","2.28","0.19","","","","","","","","","","","","","","","","0.88","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91","","","","","","","","","","","","","85","305","9","173","16","","","","","","","","","","","","","776","","","","44","6.5","","","","","","","","","","","","","","","","","","","","31","","10.35","2.81","0.51203","","","0.71368","","18.486","","15.67","","39.35","","","","","","","","","","","","","","","103637",
"[4373]","CONVERGENT MARGIN","AEOLIAN ARC / ITALY / CAPO VATICANO / CAPO VATICANO UNIT","","38.48","38.48","15.97","15.97","SAE","","","s_CV30 [4373]","TONALITE [4373]","","","","","","","","","PLU","","","","","WR [4373] ","61.61","0.82","","16.43","","6.28","","","4.84","3.04","0.09","","2.43","2.61","0.24","","","","","","","","","","","","","","","","1.61","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","118","","","","","","","","","","","","","114","189","27","167","15","","","","","","","","","","","","","765","","","","","","","","","","","","","","","","","","","","","","","","","25","","3","12","","","","0.7177","","","","","","","","","","","","","","","","","","","","","103638",
"[4373]","CONVERGENT MARGIN","AEOLIAN ARC / ITALY / CAPO VATICANO / CAPO VATICANO UNIT","","38.48","38.48","15.97","15.97","SAE","","","s_CV22 [4373]","TONALITE [4373]","","","","","","","","","PLU","","","","","WR [4373] ","62.25","0.73","","16.91","","5.68","","","4.86","2.39","0.08","","2.43","2.82","0.2","","","","","","","","","","","","","","","","1.65","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","104","","","","","","","","","","","","","84","271","26","156","14","","","","","","","","","","","","","699","44","85","","38","7.1","1.3","5.6","","3.6","","1.6","","1.3","0.2","","","","","","","","","","","25","","2.8","13.9","","","","","","","","","","","","","","","","","","","","","","","","","103639",
"[4373]","CONVERGENT MARGIN","AEOLIAN ARC / ITALY / CAPO VATICANO / CAPO VATICANO UNIT","","38.48","38.48","15.97","15.97","SAE","","","s_CV25 [4373]","TONALITE [4373]","","","","","","","","","PLU","","","","","WR [4373] ","64.34","0.67","","16.27","","5.15","","","4.46","2.23","0.09","","2.72","2.95","0.18","","","","","","","","","","","","","","","","0.93","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71","","","","","","","","","","","","","82","283","28","170","11","","","","","","","","","","","","","842","","","","53","8","","","","","","","","","","","","","","","","","","","","27","","13.97","2.33","0.51211","","","0.7141","","18.419","","15.665","","39.593","","","","","","","","","","","","","","","103640",
"[4373]","CONVERGENT MARGIN","AEOLIAN ARC / ITALY / CAPO VATICANO / CAPO VATICANO UNIT","","38.48","38.48","15.97","15.97","SAE","","","s_CV33 [4373]","TONALITE [4373]","","","","","","","","","PLU","","","","","WR [4373] ","64.47","0.7","","15.95","","5.15","","","4.47","2.41","0.08","","2.17","2.88","0.19","","","","","","","","","","","","","","","","1.52","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86","","","","","","","","","","","","","74","289","15","157","12","","","","","","","","","","","","","684","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.71357","","","","","","","","","","","","","","","","","","","","","103641",
"[4373]","CONVERGENT MARGIN","AEOLIAN ARC / ITALY / CAPO VATICANO / CAPO VATICANO UNIT","","38.48","38.48","15.97","15.97","SAE","","","s_VC37 [4373]","TONALITE [4373]","","","","","","","","","PLU","","","","","WR [4373] ","67.26","0.6","","15.4","","4.64","","","3.32","1.78","0.09","","2.9","2.88","0.16","","","","","","","","","","","","","","","","0.97","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57","","","","","","","","","","","","","87","271","26","214","15","","","","","","","","","","","","","802","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.71404","","","","","","","","","","","","","","","","","","","","","103642",
"[4373]","CONVERGENT MARGIN","AEOLIAN ARC / ITALY / CAPO VATICANO / S.MARIA UNIT","","38.48","38.48","15.97","15.97","SAE","","","s_CV85-2 [4373]","TONALITE [4373]","","","","","","","","","PLU","","","","","WR [4373] ","58.15","1.01","","17.63","","7.28","","","5.7","3.59","0.13","","2.4","2.71","0.26","","","","","","","","","","","","","","","","1.15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","140","","","","","","","","","","","","","92","289","35","203","14","","","","","","","","","","","","","954","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.71371","","","","","","","","","","","","","","","","","","","","","103643",
"[4373]","CONVERGENT MARGIN","AEOLIAN ARC / ITALY / CAPO VATICANO / S.MARIA UNIT","","38.48","38.48","15.97","15.97","SAE","","","s_CV85-3 [4373]","TONALITE [4373]","","","","","","","","","PLU","","","","","WR [4373] ","58.77","0.82","","19.41","","5.08","","","6.92","2.62","0.11","","1.84","3.3","0.21","","","","","","","","","","","","","","","","0.91","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99","","","","","","","","","","","","","61","370","25","191","","","","","","","","","","","","","","666","","","","","","","","","","","","","","","","","","","","","","","","","15","","1.6","7","","","","","","","","","","","","","","","","","","","","","","","","","103644",
