"CITATIONS","TECTONIC SETTING","LOCATION","LOCATION COMMENT","LATITUDE MIN","LATITUDE MAX","LONGITUDE MIN","LONGITUDE MAX","LAND OR SEA","ELEVATION MIN","ELEVATION MAX","SAMPLE NAME","ROCK NAME","MIN. AGE (YRS.)","MAX. AGE (YRS.)","GEOL.","AGE","ERUPTION DAY","ERUPTION MONTH","ERUPTION YEAR","ROCK TEXTURE","ROCK TYPE","DRILL DEPTH MIN","DRILL DEPTHAX","ALTERATION","MINERAL","MATERIAL","SIO2(WT%)","TIO2(WT%)","B2O3(WT%)","AL2O3(WT%)","CR2O3(WT%)","FE2O3(WT%)","FEO(WT%)","FEOT(WT%)","CAO(WT%)","MGO(WT%)","MNO(WT%)","NIO(WT%)","K2O(WT%)","NA2O(WT%)","P2O5(WT%)","H2O(WT%)","H2OP(WT%)","H2OM(WT%)","H2OT(WT%)","CO2(WT%)","CO1(WT%)","F(WT%)","CL(WT%)","CL2(WT%)","OH(WT%)","CH4(WT%)","SO2(WT%)","SO3(WT%)","SO4(WT%)","S(WT%)","LOI(WT%)","VOLATILES(WT%)","O(WT%)","OTHERS(WT%)","HE(CCM/G)","HE(CCMSTP/G)","HE3(CCMSTP/G)","HE3(AT/G)","HE4(CCM/G)","HE4(CCMSTP/G)","HE4(AT/G)","HE4(MOLE/G)","HE4(NCC/G)","HE(NCC/G)","LI(PPM)","BE(PPM)","B(PPM)","C(PPM)","CO2(PPM)","F(PPM)","NA(PPM)","MG(PPM)","AL(PPM)","P(PPM)","S(PPM)","CL(PPM)","K(PPM)","CA(PPM)","SC(PPM)","TI(PPM)","V(PPM)","CR(PPM)","MN(PPM)","FE(PPM)","CO(PPM)","NI(PPM)","CU(PPM)","ZN(PPM)","GA(PPM)","GE(PPM)","AS(PPM)","SE(PPM)","BR(PPM)","RB(PPM)","SR(PPM)","Y(PPM)","ZR(PPM)","NB(PPM)","MO(PPM)","RU(PPM)","RH(PPM)","PD(PPM)","AG(PPM)","CD(PPM)","IN(PPM)","SN(PPM)","SB(PPM)","TE(PPM)","I(PPM)","CS(PPM)","BA(PPM)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","HF(PPM)","TA(PPM)","W(PPM)","RE(PPM)","OS(PPM)","IR(PPM)","PT(PPM)","AU(PPM)","HG(PPM)","TL(PPM)","PB(PPM)","BI(PPM)","TH(PPM)","U(PPM)","ND143_ND144","ND143_ND144_INI","EPSILON_ND","SR87_SR86","SR87_SR86_INI","PB206_PB204","PB206_PB204_INI","PB207_PB204","PB207_PB204_INI","PB208_PB204","PB208_PB204_INI","OS184_OS188","OS186_OS188","OS187_OS186","OS187_OS188","RE187_OS186","RE187_OS188","HF176_HF177","HE3_HE4","HE3_HE4(R/R(A))","HE4_HE3","HE4_HE3(R/R(A))","K40_AR40","AR40_K40","UNIQUE_ID",
"[20030]","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / TIBET","MIBALE, DANGREYONG","30.73","30.73","86.7083","86.7083","SAE","4734","4734","s_DR1114 [20030]","TRACHYANDESITE [20030]","","","","CENOZOIC [20030]","","","","","VOL","","","","","WR [20030] ","52.7","1.81","","15.3","","","","6.93","5.58","4.05","0.07","","6.91","1.79","0.71","","","","","","","","","","","","","","","","2.51","","","","","","","","","","","","","","12.1","14.8","","","","","","","","","","","","","20.5","","134","329","","","24.3","162","43","72","27.6","","","","","355","1117","31.7","819","39.5","","","","","","","","","","","","4.3","2416","154","361","49.6","213","34.7","5.48","17.7","1.77","7.31","1.13","2.99","0.39","2.2","0.29","23.2","2.13","","0.000045","0.000022","","","","","","74","","167","15.5","","","","0.719961","","","","","","","","","","","0.1934","","2.36","","","","","","","","1013331",
"[20030]","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / TIBET","ZABUYE","31.3717","31.3717","84.39","84.39","SAE","4584","4584","s_ZB1108 [20030]","TRACHYANDESITE [20030]","","","","CENOZOIC [20030]","","","","","VOL","","","","","WR [20030] ","58.3","1.03","","14.9","","","","5.24","4.82","3.76","0.08","","6.25","3.13","0.61","","","","","","","","","","","","","","","","0.49","","","","","","","","","","","","","","27","10.2","","","","","","","","","","","","","14.1","","125","102","","","17.3","75","50","84","21.3","","","","","466","1392","23.4","427","35","","","","","","","","","","","","27.1","2660","63","136","16.4","70","14","3.33","8.9","1.05","4.87","0.81","2.01","0.25","1.68","0.24","10.6","2.01","","0.000028","0.000121","","","","","","91","","91","20.6","","","","0.711373","","","","","","","","","","","0.2288","","21.2","","","","","","","","1013336",
"[20030]","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / TIBET","ZABUYE","31.3783","31.3783","84.3917","84.3917","SAE","4600","4600","s_ZB1112 [20030]","TRACHYANDESITE [20030]","","","","CENOZOIC [20030]","","","","","VOL","","","","","WR [20030] ","57","1.03","","14.6","","","","5.2","5.28","3.67","0.1","","6.02","3.01","0.74","","","","","","","","","","","","","","","","1.07","","","","","","","","","","","","","","30.7","12.5","","","","","","","","","","","","","13","","120","92","","","18.1","70","66","101","20.7","","","","","474","1325","25.3","420","34.1","","","","","","","","","","","","40.2","2466","76","158","18.9","78","15.2","3.42","9.8","1.16","5.22","0.85","2.06","0.28","1.71","0.26","10.2","1.89","","0.000021","0.000105","","","","","","108","","92","19.9","","","","0.711241","","","","","","","","","","","0.2387","","24.2","","","","","","","","1013337",
"[20030]","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / TIBET / SAILIPU","","31.2967","31.2967","82.975","82.975","SAE","4864","4864","s_SL0626 [20030]","TRACHYANDESITE [20030]","","","","CENOZOIC [20030]","","","","","VOL","","","","","WR [20030] ","56.7","1.41","","13.5","","","","5.97","5.02","6.2","0.12","","5.7","2.16","0.83","","","","","","","","","","","","","","","","1.47","","","","","","","","","","","","","","39.5","10.2","","","","","","","","","","","","","18.7","","138","470","","","33","283","29","86","21.3","","","","","507","761","28.2","517","30.7","","","","","","","","","","","","14.4","2137","99","232","32.8","142","26.5","4.15","13.9","1.39","5.94","0.97","2.52","0.32","1.94","0.28","13.9","1.64","","0.000105","0.000025","","","","","","44","","147","19.2","","","","","","","","","","","","","","","0.1624","","1.15","","","","","","","","1013340",
"[20030]","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / TIBET","XUENA","29.3317","29.3317","87.01","87.01","SAE","4445","4445","s_XN1201 [20030]","TRACHYANDESITE [20030]","","","","CENOZOIC [20030]","","","","","VOL","","","","","WR [20030] ","55.5","0.88","","14.1","","","","4.95","4.75","4.49","0.07","","5.85","2.79","0.7","","","","","","","","","","","","","","","","4.7","","","","","","","","","","","","","","","5.1","","","","","","","","","","","","","14.2","","124","132","","","20","58","32","60","18.4","","","","","321","954","26.3","254","13.1","","","","","","","","","","","","2.2","2846","69","149","18","73","13.5","2.78","8.9","1.09","5.23","0.92","2.23","0.29","1.85","0.25","6.7","0.72","","0.000009","0.000024","","","","","","37","","46","7","","","","0.711178","","","","","","","","","","","0.5956","","13","","","","","","","","1013343",
"[20030]","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / TIBET","XUENA","29.3317","29.3317","87.01","87.01","SAE","4445","4445","s_XN1203 [20030]","TRACHYANDESITE [20030]","","","","CENOZOIC [20030]","","","","","VOL","","","","","WR [20030] ","56","0.88","","14.2","","","","4.94","4.62","4.4","0.07","","5.96","2.78","0.68","","","","","","","","","","","","","","","","3.74","","","","","","","","","","","","","","34.7","5.1","","","","","","","","","","","","","14.2","","122","132","","","19.7","59","34","59","18.7","","","","","329","934","26.8","258","13.3","","","","","","","","","","","","2.1","2824","71","151","18.4","73","13.3","2.79","9","1.12","5.38","0.93","2.25","0.31","1.77","0.27","6.9","0.73","","0.000009","0.000031","","","","","","37","","47","7.2","","","","0.711569","","","","","","","","","","","0.6191","","16.6","","","","","","","","1013344",
"[20030]","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / TIBET","XUENA","29.3317","29.3317","87.01","87.01","SAE","4453","4453","s_XN1206 [20030]","TRACHYANDESITE [20030]","","","","CENOZOIC [20030]","","","","","VOL","","","","","WR [20030] ","56.1","0.87","","13.5","","","","4.94","4.68","5.07","0.07","","6.58","1.9","0.77","","","","","","","","","","","","","","","","3.74","","","","","","","","","","","","","","39.4","5.5","","","","","","","","","","","","","14.3","","122","183","","","20.6","79","34","58","18","","","","","359","687","28.2","277","13.4","","","","","","","","","","","","2.3","2489","74","161","19.6","79","15","3.08","9.8","1.19","5.7","0.97","2.42","0.32","1.87","0.28","7.5","0.74","","0.000016","0.000005","","","","","","41","","53","8.3","","","","0.711474","","","","","","","","","","","0.3653","","1.72","","","","","","","","1013345",
"[20030]","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / TIBET","XUENA","29.3317","29.3317","87.01","87.01","SAE","4453","4453","s_XN1207 [20030]","TRACHYANDESITE [20030]","","","","CENOZOIC [20030]","","","","","VOL","","","","","WR [20030] ","56.1","0.91","","14.2","","","","5.06","4.52","4.45","0.08","","6.01","2.81","0.7","","","","","","","","","","","","","","","","3.77","","","","","","","","","","","","","","29.8","5.2","","","","","","","","","","","","","5.3","","107","122","","","19.9","59","32","64","16","","","","","102","791","17.2","249","0.5","","","","","","","","","","","","1.8","1761","44","116","13.8","57","10.7","2.27","7.2","0.92","4.6","0.77","1.99","0.26","1.53","0.23","6","0.03","","0.000011","0.000016","","","","","","32","","14","6.3","","","","0.710747","","","","","","","","","","","0.4717","","7.29","","","","","","","","1013346",
"[20030]","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / TIBET","XUENA","29.3317","29.3317","87.0083","87.0083","SAE","4448","4448","s_XN1208 [20030]","TRACHYANDESITE [20030]","","","","CENOZOIC [20030]","","","","","VOL","","","","","WR [20030] ","56.9","0.91","","13.8","","","","5.07","4.92","5.41","0.08","","6.47","2.19","0.79","","","","","","","","","","","","","","","","1.58","","","","","","","","","","","","","","28.5","6.2","","","","","","","","","","","","","15","","125","184","","","21.1","74","28","70","18.5","","","","","383","837","29.3","287","13.8","","","","","","","","","","","","2.7","2255","77","167","20.5","83","15.5","3.17","10.1","1.27","6.12","0.98","2.52","0.34","2.06","0.3","7.8","0.76","","0.000007","0.000025","","","","","","61","","55","8.6","","","","0.713008","","","","","","","","","","","0.5081","","18.6","","","","","","","","1013347",
"[20030]","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / TIBET","XUNGBA-YADE AREA","32","32","81.6933","81.6933","SAE","5067","5067","s_10XB11 [20030]","TRACHYANDESITE [20030]","","","","CENOZOIC [20030]","","","","","VOL","","","","","WR [20030] ","58.4","1.08","","12.7","","","","5.18","4.92","5.54","0.09","","6.39","2.3","0.88","","","","","","","","","","","","","","","","1.16","","","","","","","","","","","","","","14.5","9.5","","","","","","","","","","","","","16.1","","107","466","","","22.8","182","57","68","21.3","","","","","460","789","23.9","465","31.6","","","","","","","","","","","","32.2","2122","61","159","25","112","20.8","3.37","12.3","1.3","5.26","0.79","2.19","0.27","1.51","0.22","13.4","1.85","","0.00004","0.000006","","","","","","86","","95","15.3","","","","","","","","","","","","","","","0.1596","","0.71","","","","","","","","1013348",
