"CITATIONS","TECTONIC SETTING","LOCATION","LOCATION COMMENT","LATITUDE MIN","LATITUDE MAX","LONGITUDE MIN","LONGITUDE MAX","LAND OR SEA","ELEVATION MIN","ELEVATION MAX","SAMPLE NAME","ROCK NAME","MIN. AGE (YRS.)","MAX. AGE (YRS.)","GEOL.","AGE","ERUPTION DAY","ERUPTION MONTH","ERUPTION YEAR","ROCK TEXTURE","ROCK TYPE","DRILL DEPTH MIN","DRILL DEPTHAX","ALTERATION","MINERAL","MATERIAL","SIO2(WT%)","TIO2(WT%)","B2O3(WT%)","AL2O3(WT%)","CR2O3(WT%)","FE2O3(WT%)","FEO(WT%)","FEOT(WT%)","CAO(WT%)","MGO(WT%)","MNO(WT%)","NIO(WT%)","K2O(WT%)","NA2O(WT%)","P2O5(WT%)","H2O(WT%)","H2OP(WT%)","H2OM(WT%)","H2OT(WT%)","CO2(WT%)","CO1(WT%)","F(WT%)","CL(WT%)","CL2(WT%)","OH(WT%)","CH4(WT%)","SO2(WT%)","SO3(WT%)","SO4(WT%)","S(WT%)","LOI(WT%)","VOLATILES(WT%)","O(WT%)","OTHERS(WT%)","HE(CCM/G)","HE(CCMSTP/G)","HE3(CCMSTP/G)","HE3(AT/G)","HE4(CCM/G)","HE4(CCMSTP/G)","HE4(AT/G)","HE4(MOLE/G)","HE4(NCC/G)","HE(NCC/G)","LI(PPM)","BE(PPM)","B(PPM)","C(PPM)","CO2(PPM)","F(PPM)","NA(PPM)","MG(PPM)","AL(PPM)","P(PPM)","S(PPM)","CL(PPM)","K(PPM)","CA(PPM)","SC(PPM)","TI(PPM)","V(PPM)","CR(PPM)","MN(PPM)","FE(PPM)","CO(PPM)","NI(PPM)","CU(PPM)","ZN(PPM)","GA(PPM)","GE(PPM)","AS(PPM)","SE(PPM)","BR(PPM)","RB(PPM)","SR(PPM)","Y(PPM)","ZR(PPM)","NB(PPM)","MO(PPM)","RU(PPM)","RH(PPM)","PD(PPM)","AG(PPM)","CD(PPM)","IN(PPM)","SN(PPM)","SB(PPM)","TE(PPM)","I(PPM)","CS(PPM)","BA(PPM)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","HF(PPM)","TA(PPM)","W(PPM)","RE(PPM)","OS(PPM)","IR(PPM)","PT(PPM)","AU(PPM)","HG(PPM)","TL(PPM)","PB(PPM)","BI(PPM)","TH(PPM)","U(PPM)","ND143_ND144","ND143_ND144_INI","EPSILON_ND","SR87_SR86","SR87_SR86_INI","PB206_PB204","PB206_PB204_INI","PB207_PB204","PB207_PB204_INI","PB208_PB204","PB208_PB204_INI","OS184_OS188","OS186_OS188","OS187_OS186","OS187_OS188","RE187_OS186","RE187_OS188","HF176_HF177","HE3_HE4","HE3_HE4(R/R(A))","HE4_HE3","HE4_HE3(R/R(A))","K40_AR40","AR40_K40","UNIQUE_ID",
"[14732]","OCEAN ISLAND","CANARY ISLANDS / GRAN CANARIA / SHIELD STAGE / POST-ROQUE NUBLO FORMATION","NEAR THE END OF FOOTPATH TO EL ESPIGON","27.9701","27.9701","-15.5172","-15.5172","SAE","1290","1290","s_GCR-30 [14732]","BASANITE [14732]","","","","NEOGENE [14732]","","","","","VOL","","","","","WR [14732] ","41.2786212187952","4.21652626087614","","9.80213036186529","","","","12.49","12.6101329433236","11.9167612931091","0.182570159724202","","0.808223179305587","3.72746737340315","1.08737238131298","","","","","","","","","","","","","","","","0.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.6931608133087","","","533.918669131238","","","124.0926865","314.787430683919","74.768905","142.606284658041","","","","","","20.4075785582255","1207.94824399261","27.3488909426987","421.1","87.6","","","","","","","","","","","","","622.828096118299","71.0328096118299","153.635859519409","18.6645101663586","77.6146025878004","14.0947319778189","4.28650646950092","13.0157116451017","1.65711645101664","7.21164510166359","1.13724584103512","2.76132162661738","0.30452865064695","1.79135859519408","0.232902033271719","1.91924676524954","1.12292051756007","","","","","","","","","4.57994454713493","","7.84889094269871","1.53743068391867","0.512962","","","0.703077","","19.416","","15.58","","39.272","","","","","","","","","","","","","","","132480",
"[14732]","OCEAN ISLAND","CANARY ISLANDS / GRAN CANARIA / PINOS DE GALDAR / SHIELD STAGE / POST-ROQUE NUBLO FORMATION","200 M BEFORE KM 6 POST OF CI-17– 7 LOCAL ROAD FROM PARADOR DE TEJEDA TO PINOS DE GALDAR VOLCANO","28.0248","28.0248","-15.6114","-15.6114","SAE","1600","1600","s_GCR-46 [14732]","FOIDITE [14732]","","","","NEOGENE [14732]","","","","","VOL","","","","","WR [14732] ","40.7718475121772","4.02084525391011","","9.72122149408026","","","","12.37","11.5723484755155","13.1273694132552","0.191732102578088","","0.594299388597468","3.53875049252501","1.05891722497274","","","","","","","","","","","","","","","","0.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.7062624254473","","","479.324055666004","","","98.141839","349.701789264414","69.074475","145.72564612326","","","","","","63.5800198807157","1230.61630218688","28.3618290258449","447.2","87.7","","","","","","","","","","","","","619.880715705766","79.7157057654075","169.065109343936","20.1461232604374","81.690606361829","14.4408548707753","4.29224652087475","13.177435387674","1.66898608349901","7.37549701789264","1.15954274353877","2.83424453280318","0.31013916500994","1.87400596421471","0.240059642147117","1.89562624254473","0.84493041749503","","","","","","","","","4.59493041749503","","9.94433399602386","1.75994035785288","0.512978","","","0.703063","","19.459","","15.584","","39.335","","","","","","","","","","","","","","","132483",
"[14732]","OCEAN ISLAND","CANARY ISLANDS / GRAN CANARIA / SHIELD STAGE / POST-ROQUE NUBLO FORMATION","LOCAL ROAD FROM INGENIO TO GUAYADEQUE VALLEY. FIRST LAVA BELOW RED SOIL.","27.9189","27.9189","-15.4553","-15.4553","SAE","385","385","s_GCR-A8 [14732]","TEPHRITE [14732]","","","","NEOGENE [14732]","","","","","VOL","","","","","WR [14732] ","42.0871270225775","3.92378068628583","","10.6854758169452","","","","11.86","11.175685859775","9.98855960057359","0.186686292701358","","0.982818300415357","3.96263670472234","1.15251532854183","","","","","","","","","","","","","","","","1.88","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.774246395806","","","365.334207077326","","","160.1311915","162.778505897772","133.964488","67.1035386631717","","","","","","11.1428571428571","1423.98427260813","29.7935779816514","454.5","96.2","","","","","","","","","","","","","724.770642201835","78.2729357798165","164.214613368283","19.6359764089122","79.4914809960681","14.0465268676278","4.27817824377457","12.8207732634338","1.61041939711664","7.1944626474443","1.14613368283093","2.84862385321101","0.327981651376147","1.9321756225426","0.261467889908257","4.43381389252949","2.94528178243775","","","","","","","","","5.08650065530799","","10.9872214941022","2.0740498034076","0.512962","","","0.703029","","","","","","","","","","","","","","","","","","","","","132484",
"[14732]","OCEAN ISLAND","CANARY ISLANDS / GRAN CANARIA / SHIELD STAGE / POST-ROQUE NUBLO FORMATION","TOP OF CRUZ DE LAS VUELTAS HILL","27.9102","27.9102","-15.531","-15.531","SAE","960","960","s_GCR-A2 [14732]","FOIDITE [14732]","","","","NEOGENE [14732]","","","","","VOL","","","","","WR [14732] ","43.3","3.85474732301642","","10.6543072122762","","","","10.63","12.1670134541991","11.4750442453665","0.189445892057106","","0.981655355449539","4.10136157409849","0.998395389732651","","","","","","","","","","","","","","","","-0.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.5609548167093","","","375.021312872975","","","140.8227555","247.485080988917","100.345458","131.457800511509","","","","","","12.0098039215686","1201.19352088662","28.2067348678602","457.4","100.9","","","","","","","","","","","","","596.589940323956","74.8584825234442","167.555839727195","20.0980392156863","79.2657715260017","15.0682011935209","4.54049445865303","13.5924978687127","1.73316283034953","7.77408354646206","1.24381926683717","3.0460358056266","0.347826086956522","2.09164535379369","0.279624893435635","5.03537936913896","2.81287297527707","","","","","","","","","4.39173060528559","","13.770673486786","2.13128729752771","","","","","","","","","","","","","","","","","","","","","","","","","132487",
"[14732]","OCEAN ISLAND","CANARY ISLANDS / GRAN CANARIA / SHIELD STAGE / POST-ROQUE NUBLO FORMATION","FOOTPATH TO MESA DE LAS VACAS. SEQUENCE OF LAVAS ASSOCIATED TO BURIED VOLCANOES IN PINOMOCHO AREA","27.9463","27.9463","-15.5489","-15.5489","SAE","1580","1580","s_GCR-32 [14732]","TEPHRITE [14732]","","","","NEOGENE [14732]","","","","","VOL","","","","","WR [14732] ","37.2777083057386","3.55184616440001","","9.20765435125294","","","","12.77","13.6692688672075","13.4010997339841","0.204319180976162","","1.22873845322544","3.16415113811145","1.71665226390281","","","","","","","","","","","","","","","","1.39","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.2728519195612","","","529.890310786106","","","97.131884","312.340036563071","91.390025","137.111517367459","","","","","","23.7198354661792","1721.20658135283","33.6595063985375","327.6","88.4","","","","","","","","","","","","","688.848263254113","93.7719378427788","197.483546617916","23.7559414990859","96.4127056672761","17.146252285192","5.28793418647166","15.8103290676417","1.92550274223035","8.29456124314443","1.28930530164534","3.18532906764168","0.35054844606947","2.10169104204753","0.271023765996344","0.534849177330896","0.776965265082267","","","","","","","","","4.02239488117002","","11.1631627056673","2.35146252285192","","","","","","","","","","","","","","","","","","","","","","","","","132488",
"[14732]","OCEAN ISLAND","CANARY ISLANDS / GRAN CANARIA / POST-ROQUE NUBLO FORMATION / SHIELD STAGE","LAVA ABOVE WATER TUBING, IN LA SUERTE URBANIZATION (AGAETE VALLEY)","28.0901","28.0901","-15.6769","-15.6769","SAE","180","180","s_GCR-24 [14732]","FOIDITE [14732]","","","","NEOGENE [14732]","","","","","VOL","","","","","WR [14732] ","37.98","4.49434329992037","","9.51663359665726","","","","13.12","12.5647396546515","11.7465921643813","0.201501414226019","","0.904470599156757","3.28785147815819","1.328530177493","","","","","","","","","","","","","","","","2.53","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.9745053272451","","","394.901065449011","","","142.6639365","227.473363774734","108.719046","147.869101978691","","","","","","10.8025114155251","1378.99543378995","27.0578386605784","346","72.4","","","","","","","","","","","","","632.420091324201","68.5380517503805","146.428082191781","18.0308219178082","76.1923515981735","13.7945205479452","4.25951293759513","12.5705859969559","1.58904109589041","6.89478691019787","1.08713850837139","2.61301369863014","0.277016742770167","1.67694063926941","0.214231354642314","1.49885844748858","1.30289193302892","","","","","","","","","3.87557077625571","","8.04908675799087","1.61643835616438","0.512864","","","0.703162","","19.286","","15.569","","39.192","","","","","","","","","","","","","","","132489",
"[14732]","OCEAN ISLAND","CANARY ISLANDS / GRAN CANARIA / SHIELD STAGE / POST-ROQUE NUBLO FORMATION","FIRST LAVA ABOVE ALLUVIAL DEPOSITS NEAR CALABOZO RAVINE, BELOW CUESTA DE SILVA BRIDGE","28.1404","28.1404","-15.5963","-15.5963","SAE","70","70","s_GCR-48 [14732]","FOIDITE [14732]","","","","NEOGENE [14732]","","","","","VOL","","","","","WR [14732] ","40.2990274904803","4.10894159514159","","10.1587547354153","","","","13.33","12.0437965526182","10.5955264446161","0.182427524126066","","1.30506932193673","3.8232805155187","1.33271985772271","","","","","","","","","","","","","","","","0.67","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.6892147587512","","","391.485335856197","","","97.80923075","260.643330179754","71.6725275","168.495742667928","","","","","","18.9389782403027","1441.81646168401","29.5946073793756","457.7","97.2","","","","","","","","","","","","","704.446546830653","103.198675496689","210.779091769158","25.3032166508988","101.928334910123","17.7864238410596","5.28524124881741","16.2242194891202","1.93282876064333","8.22303689687796","1.23557237464522","2.90539262062441","0.300378429517502","1.73131504257332","0.214285714285714","2.89463103122044","1.67549668874172","","","","","","","","","4.88032166508988","","11.7781456953642","2.23793755912961","0.512783","","","0.703377","","19.515","","15.573","","39.58","","","","","","","","","","","","","","","132490",
"[14732]","OCEAN ISLAND","CANARY ISLANDS / GRAN CANARIA / SHIELD STAGE / POST-ROQUE NUBLO FORMATION","END OF LOCAL ROAD FROM PICO DE LAS NIEVES TO ROQUE REDONDO","27.9578","27.9578","-15.5579","-15.5579","SAE","1860","1860","s_GCR-1 [14732]","FOIDITE [14732]","","","","NEOGENE [14732]","","","","","VOL","","","","","WR [14732] ","39.41","3.53103324154135","","9.61850143374081","","","","13.32","12.0528115332825","12.6985777124479","0.19346830337137","","1.03172775506332","2.74004621957009","1.15859586786302","","","","","","","","","","","","","","","","1.93","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.1231953801732","","","372.858517805582","","","105.10653875","309.335899903754","80.904852","165.158806544755","","","","","","34.9172281039461","1409.04716073147","26.0625601539942","348.3","76.1","","","","","","","","","","","","","521.847930702599","64.0230991337825","138.538498556304","16.6352261790183","71.0478825794033","13.6104427333975","4.21222329162656","12.6135707410972","1.63185755534167","7.30919153031761","1.14870067372474","2.78561116458133","0.309432146294514","1.81809432146295","0.236284889316651","1.16782964388835","0.803176130895091","","","","","","","","","2.85466794995188","","6.61742059672762","1.27141482194418","0.512933","","","0.703157","","19.403","","15.57","","39.291","","","","","","","","","","","","","","","132494",
"[14732]","OCEAN ISLAND","CANARY ISLANDS / GRAN CANARIA / POST-ROQUE NUBLO FORMATION / SHIELD STAGE","FIRST LAVA BELOW RED SOIL, SEVERAL FLOWS BELOW GCR-A2 ON FOOTPATH TO CRUZ DE LAS VUELTAS","27.9123","27.9123","-15.5284","-15.5284","SAE","940","940","s_GCR-A3 [14732]","BASALT [14732]","","","","NEOGENE [14732]","","","","","VOL","","","","","WR [14732] ","45.3559009532091","3.71374460282085","","10.7475735483871","","","","11.14","10.2244887031221","10.677717094363","0.167304041671507","","1.11177683503863","2.61138567455988","0.639776012023989","","","","","","","","","","","","","","","","1.39","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.8055","","","274.2","","","114.9965","514.3","73.3175","132.3","","","","","","38.099","1101","25.1255","353","80.1","","","","","","","","","","","","","651.3","58.57","118.8275","14.552","58.88725","11.706","3.7135","11.13925","1.4715","6.779","1.0915","2.70975","0.307","1.869","0.2465","5.947","3.1035","","","","","","","","","4.4565","","12.7625","1.844","0.51297","","","0.703002","","","","","","","","","","","","","","","","","","","","","132495",
"[14732]","OCEAN ISLAND","CANARY ISLANDS / GRAN CANARIA / BODEGUILLA / SHIELD STAGE / POST-ROQUE NUBLO FORMATION","LAVA FROM LA BODEGUILLA VOLCANO, LOCAL ROAD TO LA BODEGUILLA","28.0134","28.0134","-15.5222","-15.5222","SAE","750","750","s_GCR-14 [14732]","FOIDITE [14732]","","","","NEOGENE [14732]","","","","","VOL","","","","","WR [14732] ","39.3122575863388","5.02780915746239","","12.6547476503694","","","","13.18","12.561374988369","9.25423693189325","0.200516224491145","","1.99862389864266","3.58234680471619","1.05593243213031","","","","","","","","","","","","","","","","-0.21","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.5259900990099","","","323.927392739274","","","121.231209","114.026402640264","90.302484","141.584158415842","","","","","","50.0235148514851","1208.74587458746","29.0792079207921","345.3","76.3","","","","","","","","","","","","","695.874587458746","66.7594884488449","138.881188118812","16.4162541254125","68.0313531353135","12.4894801980198","3.82384488448845","11.4845297029703","1.46575907590759","6.78960396039604","1.11798679867987","2.84550330033003","0.334983498349835","2.0917904290429","0.283003300330033","5.92842409240924","3.28960396039604","","","","","","","","","4.41584158415842","","9.16625412541254","1.74339933993399","0.512905","","","0.703167","","","","","","","","","","","","","","","","","","","","","132511",
